link,upvotes,downvotes,inverse_rank,order,name
https://www.fragrantica.com/perfume/Jil-Sander/Feeling-Man-1717.html,5.0,9.0,110.0,547.0,Feeling Man Jil Sander (male) ~ 1989
https://www.fragrantica.com/perfume/Ramon-Monegal/Soul-Of-Oud-49168.html,2.0,3.0,106.0,551.0,Soul Of Oud Ramon Monegal (unisex) ~ 2017
https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Absolute-Aphrodisiac-30989.html,4.0,7.0,361.0,1416.0,Absolute Aphrodisiac Initio Parfums Prives (unisex) ~ 2015
https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Legend-54323.html,31.0,49.0,746.0,1087.0,Invictus Legend Paco Rabanne (male) ~ 2019
https://www.fragrantica.com/perfume/Kenneth-Cole/Kenneth-Cole-For-Him-48718.html,2.0,3.0,102.0,555.0,Kenneth Cole For Him Kenneth Cole (male) ~ 2018
https://www.fragrantica.com/perfume/Williams/Aqua-Velva-Ice-Blue-44952.html,10.0,17.0,499.0,1278.0,Aqua Velva Ice Blue Williams (male) ~ 1935
https://www.fragrantica.com/perfume/Nishane/Fan-Your-Flames-37603.html,11.0,15.0,456.0,1069.0,Fan Your Flames Nishane (unisex) ~ 2016
https://www.fragrantica.com/perfume/Serge-Lutens/Iris-Silver-Mist-1281.html,28.0,43.0,1027.0,1770.0,Iris Silver Mist Serge Lutens (unisex) ~ 1994
https://www.fragrantica.com/perfume/Louis-Vuitton/Afternoon-Swim-53947.html,28.0,40.0,900.0,1645.0,Afternoon Swim Louis Vuitton (unisex) ~ 2019
https://www.fragrantica.com/perfume/Dolce-Gabbana/K-by-Dolce-Gabbana-56358.html,28.0,33.0,831.0,1002.0,K by Dolce & Gabbana Dolce&Gabbana (male) ~ 2019
https://www.fragrantica.com/perfume/Hendley-Perfumes/Mown-46453.html,9.0,18.0,86.0,571.0,Mown Hendley Perfumes (unisex) ~ 2017
https://www.fragrantica.com/perfume/Dame-Perfumery/New-Musk-Man-31608.html,9.0,18.0,85.0,572.0,New Musk Man Dame Perfumery (male) ~ 2015
https://www.fragrantica.com/perfume/Mennen/SkinBracer-44730.html,25.0,51.0,654.0,2047.0,SkinBracer Mennen (male) ~ 1931
https://www.fragrantica.com/perfume/Giorgio-Beverly-Hills/Red-for-Men-5233.html,26.0,41.0,1140.0,1813.0,Red for Men Giorgio Beverly Hills (male) ~ 1991
https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Acqua-Essenziale-Blu-24788.html,35.0,62.0,996.0,1957.0,Acqua Essenziale Blu Salvatore Ferragamo (male) ~ 2014
https://www.fragrantica.com/perfume/Nishane/Munegu-30573.html,4.0,8.0,81.0,576.0,Munegu Nishane (unisex) ~ 2015
https://www.fragrantica.com/perfume/Diesel/Only-The-Brave-Tattoo-14383.html,8.0,20.0,391.0,2154.0,Only The Brave Tattoo Diesel (male) ~ 2012
https://www.fragrantica.com/perfume/Lush/Dirty-11734.html,5.0,10.0,79.0,578.0,Dirty Lush (unisex) ~ 2011
https://www.fragrantica.com/perfume/Coty/Raw-Vanilla-6102.html,3.0,6.0,77.0,580.0,Raw Vanilla Coty (male)
https://www.fragrantica.com/perfume/Ortigia-Sicilia/Ambra-Nera-9924.html,3.0,6.0,76.0,581.0,Ambra Nera Ortigia Sicilia (unisex)
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,478.0,375.0,3742.0,1099.0,Prada L'Homme L'Eau Prada (male) ~ 2017
https://www.fragrantica.com/perfume/Christopher-DiCas/Christopher-DiCas-Le-Parfum-50455.html,19.0,54.0,414.0,3407.0,Christopher DiCas Le Parfum Christopher DiCas (unisex) ~ 2018
https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-25482.html,1.0,2.0,71.0,586.0,Costa Azzurra Tom Ford (unisex) ~ 2014
https://www.fragrantica.com/perfume/Tiziana-Terenzi/Mirach-49692.html,7.0,15.0,69.0,588.0,Mirach Tiziana Terenzi (unisex) ~ 2018
https://www.fragrantica.com/perfume/Canali/Canali-Men-282.html,8.0,19.0,376.0,1457.0,Canali Men Canali (male) ~ 2005
https://www.fragrantica.com/perfume/Carolina-Herrera/VIP-Men-Club-Edition-30426.html,7.0,15.0,67.0,590.0,VIP Men Club Edition Carolina Herrera (male) ~ 2015
https://www.fragrantica.com/perfume/Givenchy/Very-Irresistible-Givenchy-Fresh-Attitude-965.html,11.0,25.0,268.0,1509.0,Very Irresistible Givenchy Fresh Attitude Givenchy (male) ~ 2007
https://www.fragrantica.com/perfume/Giorgio-Armani/Eau-de-Jade-403.html,5.0,11.0,65.0,592.0,Eau de Jade Giorgio Armani (unisex) ~ 2004
https://www.fragrantica.com/perfume/Daniel-Hechter/Caractere-4916.html,19.0,33.0,998.0,2723.0,Caractere Daniel Hechter (male) ~ 1989
https://www.fragrantica.com/perfume/Serge-Lutens/Vetiver-Oriental-469.html,2.0,5.0,63.0,594.0,Vetiver Oriental Serge Lutens (unisex) ~ 2004
https://www.fragrantica.com/perfume/Krizia/Moods-by-Krizia-Uomo-2838.html,17.0,24.0,1204.0,2517.0,Moods by Krizia Uomo Krizia (male) ~ 1989
https://www.fragrantica.com/perfume/Tommy-Bahama/Tommy-Bahama-Men-1858.html,1.0,3.0,59.0,598.0,Tommy Bahama Men Tommy Bahama (male) ~ 2005
https://www.fragrantica.com/perfume/Ferrari/Ferrari-Man-in-Red-32402.html,2.0,5.0,58.0,599.0,Ferrari Man in Red Ferrari (male) ~ 2015
https://www.fragrantica.com/perfume/Fragonard/Sieste-16219.html,1.0,3.0,57.0,600.0,Sieste Fragonard (male)
https://www.fragrantica.com/perfume/Fragonard/Confidentiel-16216.html,1.0,3.0,56.0,601.0,Confidentiel Fragonard (male) ~ 2012
https://www.fragrantica.com/perfume/Zara/Vibrant-Leather-Cologne-55086.html,18.0,37.0,471.0,1362.0,Vibrant Leather Cologne Zara (male) ~ 2019
https://www.fragrantica.com/perfume/Natura/Essencial-Oud-52563.html,46.0,75.0,1436.0,2385.0,Essencial Oud Natura (male) ~ 2017
https://www.fragrantica.com/perfume/Meo-Fusciuni/Narcotico-30225.html,7.0,16.0,50.0,607.0,Narcotico Meo Fusciuni (unisex) ~ 2015
https://www.fragrantica.com/perfume/Milano-Cento/Milano-Cento-For-Him-58220.html,5.0,12.0,49.0,608.0,Milano Cento For Him Milano Cento (male) ~ 2016
https://www.fragrantica.com/perfume/David-Beckham/Intimately-Beckham-Men-1949.html,8.0,18.0,48.0,609.0,Intimately Beckham Men David Beckham (male) ~ 2006
https://www.fragrantica.com/perfume/Thomas-Kosmala/Apres-l-Amour-53742.html,4.0,14.0,100.0,1425.0,Après l’Amour Thomas Kosmala (unisex) ~ 2018
https://www.fragrantica.com/perfume/Pierre-Guillaume-Paris/Liqueur-Charnelle-28136.html,6.0,19.0,138.0,1539.0,Liqueur Charnelle Pierre Guillaume Paris (unisex) ~ 2014
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Him-425.html,4.0,10.0,45.0,612.0,Emporio Armani City Glam for Him Giorgio Armani (male) ~ 2005
https://www.fragrantica.com/perfume/Tommy-Bahama/St-Kitts-for-Men-32304.html,4.0,10.0,44.0,613.0,St Kitts for Men Tommy Bahama (male) ~ 2015
https://www.fragrantica.com/perfume/The-Body-Shop/Bowhanti-40897.html,3.0,8.0,42.0,615.0,Bowhanti The Body Shop (unisex) ~ 2016
https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-L-Exces-for-Him-13805.html,48.0,71.0,1488.0,2333.0,Black XS L'Exces for Him Paco Rabanne (male) ~ 2012
https://www.fragrantica.com/perfume/Eisenberg/Bois-Precieux-Secret-II-47289.html,2.0,6.0,40.0,617.0,Bois Precieux Secret II Eisenberg (male) ~ 2017
https://www.fragrantica.com/perfume/Crystal-Parfum/Forest-Moss-55380.html,2.0,6.0,39.0,618.0,Forest Moss Crystal Parfum (unisex) ~ 2018
https://www.fragrantica.com/perfume/Banana-Republic/Modern-Man-29899.html,1.0,4.0,38.0,619.0,Modern Man Banana Republic (male) ~ 2014
https://www.fragrantica.com/perfume/Givenchy/Encens-Divin-49606.html,1.0,4.0,37.0,620.0,Encens Divin Givenchy (unisex) ~ 2018
https://www.fragrantica.com/perfume/Fragrance-One/Date-For-Men-58376.html,4.0,10.0,36.0,621.0,Date For Men Fragrance One (male) ~ 2019
https://www.fragrantica.com/perfume/Jovan/Jovan-Musk-for-Men-7469.html,1.0,4.0,35.0,622.0,Jovan Musk for Men Jovan (male) ~ 1973
https://www.fragrantica.com/perfume/Armaf/Tag-Him-27708.html,6.0,16.0,223.0,1554.0,Tag-Him Armaf (male)
https://www.fragrantica.com/perfume/Halston/Catalyst-for-Men-3691.html,1.0,4.0,33.0,624.0,Catalyst for Men Halston (male) ~ 1994
https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-55449.html,21.0,46.0,357.0,1476.0,Bad Boy Carolina Herrera (male) ~ 2019
https://www.fragrantica.com/perfume/Pierre-Guillaume-Paris/Sucre-d-Ebene-10873.html,4.0,11.0,28.0,629.0,Sucre d'Ebene Pierre Guillaume Paris (unisex) ~ 2010
https://www.fragrantica.com/perfume/Pierre-Guillaume-Paris/Monsieur-20633.html,4.0,11.0,27.0,630.0,Monsieur Pierre Guillaume Paris (male) ~ 2013
https://www.fragrantica.com/perfume/Laura-Biagiotti/Tempore-Uomo-627.html,3.0,10.0,214.0,1463.0,Tempore Uomo Laura Biagiotti (male) ~ 1999
https://www.fragrantica.com/perfume/Lise-Watier/Neiges-pour-Homme-3856.html,3.0,14.0,112.0,1665.0,Neiges pour Homme Lise Watier (male) ~ 1999
https://www.fragrantica.com/perfume/Roccobarocco/Joint-pour-Homme-14855.html,2.0,7.0,24.0,633.0,Joint pour Homme Roccobarocco (male) ~ 1993
https://www.fragrantica.com/perfume/Jo-Loves/Green-Orange-Coriander-13827.html,1.0,5.0,23.0,634.0,Green Orange & Coriander Jo Loves (unisex) ~ 2011
https://www.fragrantica.com/perfume/Robert-Graham/Fortitude-36530.html,1.0,5.0,22.0,635.0,Fortitude Robert Graham (male) ~ 2016
https://www.fragrantica.com/perfume/Dame-Perfumery/Sky-Father-43689.html,7.0,18.0,21.0,636.0,Sky Father Dame Perfumery (male) ~ 2017
https://www.fragrantica.com/perfume/Bond-No-9/New-York-Oud-11234.html,6.0,16.0,20.0,637.0,New York Oud Bond No 9 (unisex) ~ 2011
https://www.fragrantica.com/perfume/JD-Jeffrey-Dame/JD-Juste-Filthy-57048.html,7.0,19.0,18.0,639.0,JD Juste Filthy JD Jeffrey Dame (male) ~ 2019
https://www.fragrantica.com/perfume/Antonio-Puig/Sybaris-19446.html,5.0,16.0,16.0,641.0,Sybaris Antonio Puig (male) ~ 1988
https://www.fragrantica.com/perfume/Mauboussin/Aequalis-41118.html,3.0,12.0,15.0,642.0,Aequalis Mauboussin (male) ~ 2016
https://www.fragrantica.com/perfume/David-Beckham/Signature-Summer-for-Him-11500.html,4.0,14.0,14.0,643.0,Signature Summer for Him David Beckham (male) ~ 2011
https://www.fragrantica.com/perfume/Boucheron/Oud-de-Carthage-44717.html,4.0,15.0,13.0,644.0,Oud de Carthage Boucheron (unisex) ~ 2017
https://www.fragrantica.com/perfume/Zara/Zara-Homme-Night-16607.html,2.0,11.0,12.0,645.0,Zara Homme Night Zara (male)
https://www.fragrantica.com/perfume/Mexx/MEXX-Fresh-Man-13191.html,4.0,15.0,11.0,646.0,MEXX Fresh Man Mexx (male) ~ 2011
https://www.fragrantica.com/perfume/Korloff-Paris/Royal-Oud-32604.html,4.0,15.0,10.0,647.0,Royal Oud Korloff Paris (unisex) ~ 2015
https://www.fragrantica.com/perfume/Crystal-Parfum/Crystal-Patchouli-55383.html,3.0,13.0,9.0,648.0,Crystal Patchouli Crystal Parfum (unisex) ~ 2019
https://www.fragrantica.com/perfume/Les-EAUX-Primordiales/Mecanique-Intuitive-37883.html,2.0,11.0,7.0,650.0,Mécanique Intuitive Les EAUX Primordiales (unisex) ~ 2016
https://www.fragrantica.com/perfume/Coty/Coty-Musk-for-Men-28599.html,2.0,11.0,6.0,651.0,Coty Musk for Men Coty (male) ~ 1974
https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Sport-15633.html,3.0,13.0,4.0,653.0,CH Men Sport Carolina Herrera (male) ~ 2012
https://www.fragrantica.com/perfume/Reporter/Reporter-for-Men-15351.html,5.0,18.0,3.0,654.0,Reporter for Men Reporter (male) ~ 1978
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Eau-d-Ete-2702.html,3.0,14.0,2.0,655.0,L'Homme Eau d'Ete Yves Saint Laurent (male) ~ 2008
https://www.fragrantica.com/perfume/Black-Phoenix-Alchemy-Lab/Saturnalia-15868.html,2.0,13.0,1.0,656.0,Saturnalia Black Phoenix Alchemy Lab (unisex)
https://www.fragrantica.com/perfume/Montblanc/Explorer-52002.html,1027.0,703.0,3935.0,249.0,Explorer Montblanc (male) ~ 2019
https://www.fragrantica.com/perfume/Versace/The-Dreamer-59417.html,370.0,233.0,2792.0,372.0,The Dreamer Versace (male) ~ 2010
https://www.fragrantica.com/perfume/Boucheron/Jaipur-Homme-Eau-de-Parfum-64096.html,315.0,173.0,3513.0,671.0,Jaipur Homme Eau de Parfum Boucheron (male) ~ 1997
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-53106.html,619.0,341.0,3762.0,422.0,Armani Code Absolu Giorgio Armani (male) ~ 2019
https://www.fragrantica.com/perfume/Mancera/Red-Tobacco-46663.html,729.0,482.0,3815.0,369.0,Red Tobacco Mancera (unisex) ~ 2017
https://www.fragrantica.com/perfume/Cartier/Pasha-de-Cartier-Parfum-59418.html,410.0,267.0,3628.0,556.0,Pasha de Cartier Parfum Cartier (male) ~ 2020
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Extreme-60284.html,844.0,471.0,3834.0,350.0,L'Homme Idéal Extrême Guerlain (male) ~ 2020
https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,699.0,498.0,3700.0,484.0,Emporio Armani Stronger With You Intensely Giorgio Armani (male) ~ 2019
https://www.fragrantica.com/perfume/Nishane/Ani-54785.html,458.0,300.0,3641.0,543.0,Ani Nishane (unisex) ~ 2019
https://www.fragrantica.com/perfume/Maurer-Wirtz/Tabac-Original-28000.html,69.0,68.0,1838.0,1226.0,Tabac Original Maurer & Wirtz (male) ~ 2014
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Bergamotto-di-Calabria-7826.html,96.0,73.0,2283.0,881.0,Acqua di Parma Blu Mediterraneo Bergamotto di Calabria Acqua di Parma (unisex) ~ 2010
https://www.fragrantica.com/perfume/MDCI-Parfums/Chypre-Palatin-15130.html,142.0,128.0,3008.0,1176.0,Chypre Palatin MDCI Parfums (unisex) ~ 2012
https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-59532.html,562.0,325.0,3649.0,535.0,Acqua di Giò Profondo Giorgio Armani (male) ~ 2020
https://www.fragrantica.com/perfume/Tom-Ford/Beau-De-Jour-Eau-de-Parfum-59064.html,686.0,385.0,3705.0,479.0,Beau De Jour Eau de Parfum Tom Ford (male) ~ 2020
https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Intense-29904.html,23.0,16.0,584.0,284.0,Boss Bottled Intense Hugo Boss (male) ~ 2015
https://www.fragrantica.com/perfume/By-Kilian/Angels-Share-62615.html,832.0,519.0,2680.0,384.0,Angels' Share By Kilian (unisex) ~ 2020
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,2044.0,1056.0,3811.0,373.0,Le Male Le Parfum Jean Paul Gaultier (male) ~ 2020
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Royal-Night-33180.html,64.0,47.0,1459.0,585.0,The One Royal Night Dolce&Gabbana (male) ~ 2015
https://www.fragrantica.com/perfume/Moschino/Toy-Boy-55858.html,542.0,471.0,3460.0,724.0,Toy Boy Moschino (male) ~ 2019
https://www.fragrantica.com/perfume/Giorgio-Armani/Vetiver-d-Hiver-Vetiver-Babylone-2698.html,22.0,19.0,555.0,313.0,Vétiver d'Hiver (Vetiver Babylone) Giorgio Armani (male) ~ 2008
https://www.fragrantica.com/perfume/Halloween/Halloween-Man-X-53215.html,106.0,107.0,2608.0,1576.0,Halloween Man X Halloween (male) ~ 2019
https://www.fragrantica.com/perfume/Maurer-Wirtz/Tabac-1748.html,30.0,23.0,1187.0,801.0,Tabac Maurer & Wirtz (male) ~ 1959
https://www.fragrantica.com/perfume/Issey-Miyake/Nuit-d-Issey-Pulse-Of-The-Night-55072.html,24.0,26.0,531.0,337.0,Nuit d'Issey Pulse Of The Night Issey Miyake (male) ~ 2019
https://www.fragrantica.com/perfume/Ermenegildo-Zegna/Mediterranean-Neroli-34030.html,18.0,11.0,946.0,1042.0,Mediterranean Neroli Ermenegildo Zegna (male) ~ 2015
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-55785.html,124.0,123.0,2186.0,878.0,Le Beau Jean Paul Gaultier (male) ~ 2019
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-2-433.html,28.0,22.0,1169.0,819.0,Gaultier 2 Jean Paul Gaultier (unisex) ~ 2005
https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-48395.html,86.0,82.0,2629.0,1555.0,Ambre Nuit Dior (unisex) ~ 2018
https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-Pour-Homme-Intenso-28935.html,64.0,76.0,2282.0,1902.0,Dolce&Gabbana Pour Homme Intenso Dolce&Gabbana (male) ~ 2014
https://www.fragrantica.com/perfume/Dior/Feve-Delicieuse-30164.html,68.0,91.0,1750.0,1314.0,Fève Délicieuse Dior (unisex) ~ 2015
https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Wood-Neroli-55688.html,103.0,98.0,1829.0,1335.0,Bvlgari Man Wood Neroli Bvlgari (male) ~ 2019
https://www.fragrantica.com/perfume/Dior/Dior-Homme-2020-58714.html,805.0,626.0,3559.0,625.0,Dior Homme 2020 Dior (male) ~ 2020
https://www.fragrantica.com/perfume/Imaginary-Authors/Memoirs-Of-A-Trespasser-16545.html,29.0,38.0,877.0,1011.0,Memoirs Of A Trespasser Imaginary Authors (unisex) ~ 2012
https://www.fragrantica.com/perfume/Givenchy/Monsieur-de-Givenchy-1968.html,91.0,96.0,2596.0,1588.0,Monsieur de Givenchy Givenchy (male) ~ 1959
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-2-390.html,67.0,71.0,1750.0,1414.0,Comme des Garcons 2 Comme des Garcons (unisex) ~ 1999
https://www.fragrantica.com/perfume/Guerlain/Eau-de-Guerlain-6762.html,18.0,19.0,486.0,382.0,Eau de Guerlain Guerlain (unisex) ~ 1974
https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-54720.html,314.0,232.0,3290.0,894.0,Ganymede Marc-Antoine Barrois (unisex) ~ 2019
https://www.fragrantica.com/perfume/Creed/Aventus-Cologne-51692.html,53.0,86.0,1157.0,1851.0,Aventus Cologne Creed (male) ~ 2018
https://www.fragrantica.com/perfume/Jesus-Del-Pozo/Quasar-1443.html,20.0,24.0,847.0,1197.0,Quasar Jesus Del Pozo (male) ~ 1994
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Rien-4522.html,46.0,64.0,1121.0,923.0,Rien Etat Libre d'Orange (unisex) ~ 2006
https://www.fragrantica.com/perfume/Rochas/Monsieur-Rochas-Eau-de-Toilette-49956.html,10.0,4.0,470.0,398.0,Monsieur Rochas Eau de Toilette Rochas (male) ~ 1968
https://www.fragrantica.com/perfume/Versace/Eros-Flame-52180.html,358.0,354.0,3190.0,994.0,Eros Flame Versace (male) ~ 2018
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Le-Parfum-59731.html,17.0,19.0,465.0,403.0,L'Homme Le Parfum Yves Saint Laurent (male) ~ 2020
https://www.fragrantica.com/perfume/Alfred-Dunhill/Dunhill-Icon-Absolute-36806.html,14.0,9.0,934.0,1054.0,Dunhill Icon Absolute Alfred Dunhill (male) ~ 2015
https://www.fragrantica.com/perfume/Davidoff/Adventure-1728.html,42.0,50.0,1551.0,1457.0,Adventure Davidoff (male) ~ 2008
https://www.fragrantica.com/perfume/Giorgio-Armani/Ambre-Eccentrico-31209.html,10.0,6.0,452.0,416.0,Ambre Eccentrico Giorgio Armani (unisex) ~ 2015
https://www.fragrantica.com/perfume/Jovan/Oleg-Cassini-47475.html,9.0,4.0,451.0,417.0,Oleg Cassini Jovan (male) ~ 1976
https://www.fragrantica.com/perfume/Bentley/Bentley-for-Men-17665.html,14.0,9.0,913.0,975.0,Bentley for Men Bentley (male) ~ 2013
https://www.fragrantica.com/perfume/Alfred-Dunhill/Dunhill-for-Men-10490.html,27.0,36.0,968.0,1020.0,Dunhill for Men Alfred Dunhill (male) ~ 1934
https://www.fragrantica.com/perfume/Cartier/Roadster-3474.html,34.0,36.0,1534.0,1530.0,Roadster Cartier (male) ~ 2008
https://www.fragrantica.com/perfume/Frederic-Malle/Carnal-Flower-1024.html,41.0,51.0,1091.0,797.0,Carnal Flower Frederic Malle (unisex) ~ 2005
https://www.fragrantica.com/perfume/Givenchy/Les-Parfums-Mythiques-Vetyver-1972.html,9.0,5.0,437.0,431.0,Les Parfums Mythiques - Vetyver Givenchy (male) ~ 2007
https://www.fragrantica.com/perfume/Floris/No-89-5550.html,30.0,32.0,1571.0,1437.0,No 89 Floris (male) ~ 1951
https://www.fragrantica.com/perfume/Louis-Vuitton/Ombre-Nomade-49755.html,317.0,236.0,3190.0,994.0,Ombre Nomade Louis Vuitton (unisex) ~ 2018
https://www.fragrantica.com/perfume/Amouage/Interlude-Black-Iris-60929.html,180.0,121.0,2942.0,1242.0,Interlude Black Iris Amouage (unisex) ~ 2020
https://www.fragrantica.com/perfume/Givenchy/Gentleman-2017-46040.html,18.0,10.0,1095.0,893.0,Gentleman (2017) Givenchy (male) ~ 2017
https://www.fragrantica.com/perfume/Halston/Halston-1-12-3692.html,25.0,19.0,1862.0,2322.0,Halston 1-12 Halston (male) ~ 1976
https://www.fragrantica.com/perfume/Roja-Dove/Scandal-Pour-Homme-17932.html,35.0,55.0,1567.0,2617.0,Scandal Pour Homme Roja Dove (male) ~ 2011
https://www.fragrantica.com/perfume/Loewe/Loewe-7-Anonimo-38739.html,39.0,41.0,1177.0,811.0,Loewe 7 Anonimo Loewe (male) ~ 2016
https://www.fragrantica.com/perfume/Le-Labo/Santal-33-12201.html,200.0,180.0,2924.0,1260.0,Santal 33 Le Labo (unisex) ~ 2011
https://www.fragrantica.com/perfume/Issey-Miyake/Nuit-D-Issey-Noir-Argent-50069.html,43.0,52.0,1657.0,1507.0,Nuit D’Issey Noir Argent Issey Miyake (male) ~ 2018
https://www.fragrantica.com/perfume/Laura-Biagiotti/Laura-Biagiotti-Uomo-45619.html,7.0,5.0,393.0,475.0,Laura Biagiotti Uomo Laura Biagiotti (male) ~ 1989
https://www.fragrantica.com/perfume/Carolina-Herrera/212-VIP-Black-46093.html,19.0,27.0,804.0,1184.0,212 VIP Black Carolina Herrera (male) ~ 2017
https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Leather-Pure-Cuir-16043.html,15.0,22.0,388.0,480.0,A*Men Pure Leather Pure Cuir Mugler (male) ~ 2012
https://www.fragrantica.com/perfume/Amouage/Portrayal-Man-54460.html,24.0,41.0,639.0,1349.0,Portrayal Man Amouage (male) ~ 2019
https://www.fragrantica.com/perfume/Le-Labo/Vetiver-46-6328.html,10.0,13.0,607.0,1381.0,Vetiver 46 Le Labo (unisex) ~ 2006
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Gentleman-8907.html,15.0,13.0,972.0,1016.0,The One Gentleman Dolce&Gabbana (male) ~ 2010
https://www.fragrantica.com/perfume/Penhaligon-s/The-Blazing-Mr-Sam-50255.html,48.0,59.0,2113.0,2071.0,The Blazing Mr Sam Penhaligon's (male) ~ 2018
https://www.fragrantica.com/perfume/Montblanc/Legend-Night-45692.html,19.0,28.0,802.0,1186.0,Legend Night Montblanc (male) ~ 2017
https://www.fragrantica.com/perfume/Orto-Parisi/Terroni-45475.html,80.0,77.0,2577.0,1607.0,Terroni Orto Parisi (unisex) ~ 2017
https://www.fragrantica.com/perfume/Zaharoff/Zaharoff-Signature-Pour-Homme-56744.html,27.0,45.0,1356.0,2828.0,Zaharoff Signature Pour Homme Zaharoff (male) ~ 2018
https://www.fragrantica.com/perfume/The-Body-Shop/White-Musk-For-Men-2431.html,8.0,10.0,574.0,1314.0,White Musk For Men The Body Shop (male) ~ 2007
https://www.fragrantica.com/perfume/Cartier/L-Envol-Eau-de-Toilette-45954.html,25.0,39.0,836.0,1052.0,L'Envol Eau de Toilette Cartier (male) ~ 2017
https://www.fragrantica.com/perfume/Abercrombie-Fitch/Woods-40769.html,15.0,25.0,590.0,1298.0,Woods Abercrombie & Fitch (male) ~ 1997
https://www.fragrantica.com/perfume/Diptyque/Volutes-Eau-de-Parfum-49101.html,21.0,37.0,740.0,1304.0,Volutes Eau de Parfum Diptyque (unisex) ~ 2012
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-For-Men-Eau-de-Parfum-Intense-59313.html,45.0,37.0,1750.0,1314.0,The One For Men Eau de Parfum Intense Dolce&Gabbana (male) ~ 2020
https://www.fragrantica.com/perfume/Mancera/Aoud-Vanille-32907.html,19.0,28.0,848.0,1140.0,Aoud Vanille Mancera (unisex) ~ 2015
https://www.fragrantica.com/perfume/Givenchy/Insense-Ultramarine-858.html,19.0,30.0,836.0,1208.0,Insense Ultramarine Givenchy (male) ~ 1994
https://www.fragrantica.com/perfume/L-Erbolario/Meharees-4462.html,21.0,29.0,930.0,1058.0,Meharées L'Erbolario (male)
https://www.fragrantica.com/perfume/Zara/9-0-Zara-34476.html,10.0,15.0,346.0,522.0,9.0 Zara Zara (male) ~ 2015
https://www.fragrantica.com/perfume/Roberto-Cavalli/Roberto-Cavalli-Uomo-La-Notte-51656.html,7.0,9.0,345.0,523.0,Roberto Cavalli Uomo La Notte Roberto Cavalli (male) ~ 2018
https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Sandalo-Concentree-38166.html,6.0,7.0,344.0,524.0,Colonia Sandalo Concentrée Acqua di Parma (male) ~ 2016
https://www.fragrantica.com/perfume/Masque-Milano/Russian-Tea-28499.html,10.0,16.0,536.0,1352.0,Russian Tea Masque Milano (unisex) ~ 2014
https://www.fragrantica.com/perfume/Juicy-Couture/Dirty-English-for-Men-2701.html,12.0,20.0,561.0,1427.0,Dirty English for Men Juicy Couture (male) ~ 2008
https://www.fragrantica.com/perfume/Yves-Rocher/Temps-Frais-33163.html,3.0,1.0,337.0,531.0,Temps Frais Yves Rocher (unisex)
https://www.fragrantica.com/perfume/Olfactive-Studio/Chambre-Noire-13324.html,3.0,1.0,335.0,533.0,Chambre Noire Olfactive Studio (unisex) ~ 2011
https://www.fragrantica.com/perfume/Benetton/Colors-de-Benetton-Man-Original-43668.html,3.0,1.0,334.0,534.0,Colors de Benetton Man (Original) Benetton (male) ~ 1988
https://www.fragrantica.com/perfume/Mercedes-Benz/Mercedes-Benz-Cologne-41578.html,34.0,43.0,1824.0,2360.0,Mercedes-Benz Cologne Mercedes-Benz (male) ~ 2016
https://www.fragrantica.com/perfume/Givenchy/Les-Parfums-Mythiques-Xeryus-1977.html,6.0,8.0,325.0,543.0,Les Parfums Mythiques - Xeryus Givenchy (male) ~ 2007
