link,upvotes,downvotes,inverse_rank,order,name,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2011-13016.html,7000.0,3221.0,6395.0,7.0,Dior Homme Intense 2011 Dior (male) ~ 2011,10221.0,3779.0,0.9999999999999999,0.6848644946678407,1.0,2432.0,0.6840409956076134
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-17.html,5737.0,3081.0,6381.0,21.0,Terre d'Hermès Hermès (male) ~ 2006,8818.0,2656.0,0.7109395109395109,0.6506010433204809,2.0,2431.0,0.6497398778556888
https://www.fragrantica.com/perfume/Creed/Aventus-9828.html,5385.0,3429.0,6368.0,34.0,Aventus Creed (male) ~ 2010,8814.0,1956.0,0.5307593307593307,0.6109598366235535,3.0,2430.0,0.6102059289431998
https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,4581.0,2773.0,6343.0,59.0,Fahrenheit Dior (male) ~ 1988,7354.0,1808.0,0.4926640926640926,0.6229262986129998,7.0,2426.0,0.6219842775820006
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-l-Homme-5521.html,4650.0,2320.0,6360.0,42.0,La Nuit de l'Homme Yves Saint Laurent (male) ~ 2009,6970.0,2330.0,0.627027027027027,0.667144906743185,5.0,2428.0,0.6659994280812125
https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-Eau-de-Parfum-25967.html,5167.0,2802.0,6337.0,65.0,Bleu de Chanel Eau de Parfum Chanel (male) ~ 2014,7969.0,2365.0,0.636036036036036,0.6483875015685783,8.0,2425.0,0.6474415113224071
https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,2719.0,1774.0,6203.0,199.0,Acqua di Gio Giorgio Armani (male) ~ 1996,4493.0,945.0,0.2705276705276705,0.6051635878032495,25.5,2407.5,0.6037192827097632
https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-231.html,2269.0,1169.0,6188.0,214.0,Eau Sauvage Dior (male) ~ 1966,3438.0,1100.0,0.31042471042471037,0.659976730657359,31.0,2402.0,0.6577123050259965
https://www.fragrantica.com/perfume/Lalique/Encre-Noire-1834.html,2991.0,1671.0,6292.0,110.0,Encre Noire Lalique (male) ~ 2006,4662.0,1320.0,0.367052767052767,0.6415701415701416,14.0,2419.0,0.639991463935126
https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,2727.0,1407.0,6201.0,201.0,Tobacco Vanille Tom Ford (unisex) ~ 2007,4134.0,1320.0,0.367052767052767,0.6596516690856313,27.5,2405.5,0.6577681577681578
https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,2492.0,1324.0,6259.0,143.0,Green Irish Tweed Creed (male) ~ 1985,3816.0,1168.0,0.32792792792792785,0.6530398322851153,16.0,2417.0,0.6510416666666666
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-Eau-de-Parfum-31909.html,3452.0,1741.0,6313.0,89.0,The One for Men Eau de Parfum Dolce&Gabbana (male) ~ 2015,5193.0,1711.0,0.46769626769626765,0.6647409974966301,12.0,2421.0,0.663216407897259
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,2692.0,1950.0,6211.0,191.0,Le Male Jean Paul Gaultier (male) ~ 1995,4642.0,742.0,0.21827541827541827,0.5799224472210254,24.0,2409.0,0.5786540934419203
https://www.fragrantica.com/perfume/Dior/Dior-Homme-2005-230.html,1042.0,689.0,5753.0,649.0,Dior Homme 2005 Dior (male) ~ 2005,1731.0,353.0,0.11814671814671815,0.6019641825534373,616.5,1816.5,0.5982905982905983
https://www.fragrantica.com/perfume/Chanel/Egoiste-613.html,1931.0,1084.0,6178.0,224.0,Egoiste Chanel (male) ~ 1990,3015.0,847.0,0.2453024453024453,0.6404643449419569,34.0,2399.0,0.638038828562027
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/M7-1031.html,1178.0,582.0,5927.0,475.0,M7 Yves Saint Laurent (male) ~ 2002,1760.0,596.0,0.1806949806949807,0.6693181818181818,226.0,2207.0,0.6647982062780269
https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,2978.0,2568.0,6201.0,201.0,Sauvage Dior (male) ~ 2015,5546.0,410.0,0.13281853281853281,0.5369635773530472,27.5,2405.5,0.5360861759425494
https://www.fragrantica.com/perfume/Tom-Ford/Oud-Wood-1826.html,3400.0,1517.0,6317.0,85.0,Oud Wood Tom Ford (unisex) ~ 2007,4917.0,1883.0,0.511969111969112,0.6914785438275372,10.0,2423.0,0.689738919247116
https://www.fragrantica.com/perfume/Guerlain/Vetiver-69.html,1722.0,879.0,6128.0,274.0,Vetiver Guerlain (male) ~ 2000,2601.0,843.0,0.24427284427284426,0.6620530565167243,49.5,2383.5,0.659047619047619
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Parfum-27417.html,4551.0,2276.0,6353.0,49.0,Dior Homme Parfum Dior (male) ~ 2014,6827.0,2275.0,0.6128700128700127,0.6666178409257361,6.0,2427.0,0.6654502992263903
https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-d-Issey-Pour-Homme-721.html,1809.0,990.0,6004.0,398.0,L'Eau d'Issey Pour Homme Issey Miyake (male) ~ 1994,2799.0,819.0,0.23809523809523808,0.6463022508038585,134.5,2298.5,0.6436415161176053
https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,1336.0,819.0,6002.0,400.0,Habit Rouge Eau de Toilette Guerlain (male) ~ 1965,2155.0,517.0,0.16036036036036036,0.619953596287703,137.0,2296.0,0.6167966957319871
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,1527.0,965.0,6022.0,380.0,Allure Homme Sport Chanel (male) ~ 2004,2492.0,562.0,0.17194337194337195,0.612760834670947,118.5,2314.5,0.6100953895071543
https://www.fragrantica.com/perfume/Chanel/Antaeus-616.html,1482.0,870.0,6079.0,323.0,Antaeus Chanel (male) ~ 1981,2352.0,612.0,0.1848133848133848,0.6301020408163265,78.0,2355.0,0.627104377104377
https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-13857.html,1613.0,1051.0,6085.0,317.0,Spicebomb Viktor&Rolf (male) ~ 2012,2664.0,562.0,0.17194337194337195,0.6054804804804805,75.5,2357.5,0.6030505952380952
https://www.fragrantica.com/perfume/Gucci/Gucci-pour-Homme-2003-691.html,927.0,476.0,5808.0,594.0,Gucci pour Homme (2003) Gucci (male) ~ 2003,1403.0,451.0,0.14337194337194337,0.6607270135424091,451.0,1982.0,0.6552207428170989
https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Malt-6103.html,1179.0,628.0,5960.0,442.0,A*Men Pure Malt Mugler (male) ~ 2009,1807.0,551.0,0.1691119691119691,0.6524626452684007,184.5,2248.5,0.6482796286182414
https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,1407.0,767.0,6067.0,335.0,Tuscan Leather Tom Ford (unisex) ~ 2007,2174.0,640.0,0.19202059202059202,0.6471941122355106,88.0,2345.0,0.6437670609645132
https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,1806.0,944.0,6171.0,231.0,A*Men Pure Havane Mugler (male) ~ 2011,2750.0,862.0,0.24916344916344915,0.6567272727272727,35.0,2398.0,0.6539293439077145
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-2056.html,806.0,482.0,5560.0,842.0,The One for Men Dolce&Gabbana (male) ~ 2008,1288.0,324.0,0.11068211068211067,0.6257763975155279,1154.5,1278.5,0.6204268292682927
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Kouros-735.html,1310.0,1081.0,5906.0,496.0,Kouros Yves Saint Laurent (male) ~ 1981,2391.0,229.0,0.08622908622908622,0.54788791300711,255.5,2177.5,0.5457556935817806
https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-52.html,333.0,137.0,4142.0,1540.0,L'Instant de Guerlain pour Homme Guerlain (male) ~ 2004,470.0,196.0,0.07773487773487774,0.7085106382978723,2120.0,313.0,0.6902834008097166
https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,1062.0,556.0,5791.0,611.0,Grey Vetiver Tom Ford (male) ~ 2009,1618.0,506.0,0.15752895752895751,0.6563658838071693,501.0,1932.0,0.6516443361753959
https://www.fragrantica.com/perfume/Mugler/A-Men-705.html,1200.0,872.0,5916.0,486.0,A*Men Mugler (male) ~ 1996,2072.0,328.0,0.11171171171171171,0.5791505791505791,243.0,2190.0,0.5763358778625954
https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profumo-29727.html,4124.0,2117.0,6314.0,88.0,Acqua di Giò Profumo Giorgio Armani (male) ~ 2015,6241.0,2007.0,0.5438867438867439,0.660791539817337,11.0,2422.0,0.659537110933759
https://www.fragrantica.com/perfume/Dior/Dior-Homme-13015.html,1708.0,1005.0,6078.0,324.0,Dior Homme Dior (male) ~ 2011,2713.0,703.0,0.20823680823680824,0.6295613711758201,80.0,2353.0,0.6269638290098648
https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,1946.0,1070.0,6147.0,255.0,Egoiste Platinum Chanel (male) ~ 1993,3016.0,876.0,0.25276705276705275,0.6452254641909815,43.0,2390.0,0.6427631578947368
https://www.fragrantica.com/perfume/Burberry/London-for-Men-804.html,1089.0,707.0,5915.0,487.0,London for Men Burberry (male) ~ 2006,1796.0,382.0,0.1256113256113256,0.606347438752784,246.0,2187.0,0.6027472527472527
https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html,1773.0,1301.0,6043.0,359.0,Cool Water Davidoff (male) ~ 1988,3074.0,472.0,0.14877734877734877,0.5767729342875731,108.0,2325.0,0.5748870238863784
https://www.fragrantica.com/perfume/Chanel/Pour-Monsieur-615.html,812.0,408.0,5677.0,725.0,Pour Monsieur Chanel (male) ~ 1955,1220.0,404.0,0.13127413127413126,0.6655737704918033,837.0,1596.0,0.6591639871382636
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-734.html,899.0,534.0,5819.0,583.0,L'Homme Yves Saint Laurent (male) ~ 2006,1433.0,365.0,0.12123552123552123,0.6273551988834613,412.0,2021.0,0.6225120109814688
https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-14811.html,1036.0,594.0,5901.0,501.0,Eau Sauvage Parfum Dior (male) ~ 2012,1630.0,442.0,0.14105534105534104,0.6355828220858896,261.0,2172.0,0.6311970979443773
https://www.fragrantica.com/perfume/Amouage/Jubilation-XXV-Man-2366.html,1007.0,447.0,5894.0,508.0,Jubilation XXV Man Amouage (male) ~ 2007,1454.0,560.0,0.17142857142857143,0.6925722145804677,269.5,2163.5,0.6867388362652233
https://www.fragrantica.com/perfume/Aramis/Aramis-113.html,742.0,527.0,5571.0,831.0,Aramis Aramis (male) ~ 1966,1269.0,215.0,0.08262548262548262,0.5847123719464145,1124.5,1308.5,0.580046403712297
https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-29675.html,2244.0,1063.0,6167.0,235.0,Noir Extreme Tom Ford (male) ~ 2015,3307.0,1181.0,0.33127413127413124,0.6785606289688539,38.0,2395.0,0.6760732512758931
https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,1021.0,470.0,5925.0,477.0,L'Instant de Guerlain pour Homme Eau Extreme Guerlain (male) ~ 2005,1491.0,551.0,0.1691119691119691,0.6847753185781355,230.5,2202.5,0.6792079207920793
https://www.fragrantica.com/perfume/Gucci/Envy-for-Men-688.html,727.0,359.0,5698.0,704.0,Envy for Men Gucci (male) ~ 1998,1086.0,368.0,0.122007722007722,0.6694290976058932,776.0,1657.0,0.6621621621621622
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-2653.html,319.0,146.0,3913.0,1313.0,Allure Homme Edition Blanche Chanel (male) ~ 2008,465.0,173.0,0.07181467181467181,0.6860215053763441,1925.5,507.5,0.6687116564417178
https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-In-Black-26358.html,1737.0,976.0,6115.0,287.0,Bvlgari Man In Black Bvlgari (male) ~ 2014,2713.0,761.0,0.22316602316602316,0.6402506450423885,58.5,2374.5,0.6375593715747169
https://www.fragrantica.com/perfume/Cartier/Declaration-307.html,612.0,353.0,5324.0,1078.0,Declaration Cartier (male) ~ 1998,965.0,259.0,0.09395109395109395,0.6341968911917099,1658.5,774.5,0.6268958543983822
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-412.html,943.0,600.0,5794.0,608.0,Armani Code Giorgio Armani (male) ~ 2004,1543.0,343.0,0.11557271557271558,0.611147116007777,491.0,1942.0,0.606892150606254
https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,1764.0,1110.0,6073.0,329.0,Versace Pour Homme Versace (male) ~ 2008,2874.0,654.0,0.1956241956241956,0.6137787056367432,82.0,2351.0,0.611456176673568
https://www.fragrantica.com/perfume/Givenchy/Pi-39.html,916.0,537.0,5595.0,807.0,Pi Givenchy (male) ~ 1998,1453.0,379.0,0.12483912483912483,0.6304198210598762,1043.5,1389.5,0.6255924170616114
https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-890.html,785.0,515.0,5656.0,746.0,Polo Ralph Lauren (male) ~ 1978,1300.0,270.0,0.09678249678249679,0.6038461538461538,888.5,1544.5,0.5989425981873112
https://www.fragrantica.com/perfume/Tauer-Perfumes/02-L-Air-du-Desert-Marocain-4573.html,1301.0,513.0,5996.0,406.0,02 L'Air du Desert Marocain Tauer Perfumes (unisex) ~ 2005,1814.0,788.0,0.23011583011583012,0.717199558985667,146.5,2286.5,0.7121871599564744
https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Midnight-in-Paris-9685.html,447.0,278.0,5137.0,1265.0,Midnight in Paris Van Cleef & Arpels (male) ~ 2010,725.0,169.0,0.07078507078507078,0.616551724137931,1875.0,558.0,0.6074766355140186
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Opium-Pour-Homme-562.html,783.0,415.0,5675.0,727.0,Opium Pour Homme Yves Saint Laurent (male) ~ 1995,1198.0,368.0,0.122007722007722,0.6535893155258765,845.0,1588.0,0.6472995090016367
https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Intense-38254.html,1171.0,587.0,5676.0,726.0,Valentino Uomo Intense Valentino (male) ~ 2016,1758.0,584.0,0.17760617760617758,0.6660978384527872,841.5,1591.5,0.6616161616161617
https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-383.html,703.0,499.0,5032.0,650.0,Boss Bottled Hugo Boss (male) ~ 1998,1202.0,204.0,0.07979407979407979,0.5848585690515807,620.5,1812.5,0.5799347471451876
https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-19558.html,676.0,389.0,5630.0,772.0,Valentino Uomo Valentino (male) ~ 2014,1065.0,287.0,0.10115830115830116,0.6347417840375587,947.5,1485.5,0.628099173553719
https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-153.html,745.0,535.0,5628.0,774.0,Aqva Pour Homme Bvlgari (male) ~ 2005,1280.0,210.0,0.08133848133848133,0.58203125,952.0,1481.0,0.5774539877300614
https://www.fragrantica.com/perfume/Guy-Laroche/Drakkar-Noir-2069.html,895.0,589.0,5170.0,512.0,Drakkar Noir Guy Laroche (male) ~ 1982,1484.0,306.0,0.10604890604890604,0.6030997304582211,279.0,2154.0,0.5988063660477454
https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-pour-Homme-1994-483.html,812.0,443.0,5769.0,633.0,Dolce&Gabbana pour Homme (1994) Dolce&Gabbana (male) ~ 1994,1255.0,369.0,0.12226512226512226,0.6470119521912351,563.5,1869.5,0.6411258795934324
https://www.fragrantica.com/perfume/Mugler/Mugler-Cologne-708.html,414.0,188.0,5151.0,1251.0,Mugler Cologne Mugler (unisex) ~ 2001,602.0,226.0,0.08545688545688546,0.6877076411960132,1864.0,569.0,0.6741214057507987
https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,924.0,523.0,5823.0,579.0,L’Homme Ideal Guerlain (male) ~ 2014,1447.0,401.0,0.13050193050193049,0.6385625431928127,405.5,2027.5,0.6335825968728755
https://www.fragrantica.com/perfume/Azzaro/Azzaro-pour-Homme-829.html,722.0,442.0,5660.0,742.0,Azzaro pour Homme Azzaro (male) ~ 1978,1164.0,280.0,0.09935649935649936,0.6202749140893471,882.0,1551.0,0.6144781144781145
https://www.fragrantica.com/perfume/Amouage/Interlude-Man-15294.html,1056.0,629.0,5905.0,497.0,Interlude Man Amouage (male) ~ 2012,1685.0,427.0,0.13719433719433718,0.626706231454006,257.0,2176.0,0.6225863077823288
https://www.fragrantica.com/perfume/Kenzo/Kenzo-pour-Homme-77.html,470.0,405.0,5106.0,1296.0,Kenzo pour Homme Kenzo (male) ~ 1991,875.0,65.0,0.044015444015444015,0.5371428571428571,1907.5,525.5,0.5317018909899889
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-Eau-Extreme-14669.html,2966.0,1549.0,6222.0,180.0,Allure Homme Sport Eau Extreme Chanel (male) ~ 2012,4515.0,1417.0,0.392020592020592,0.656921373200443,21.0,2412.0,0.6552103987662481
https://www.fragrantica.com/perfume/Givenchy/Gentleman-1974-2965.html,538.0,313.0,5452.0,950.0,Gentleman (1974) Givenchy (male) ~ 1974,851.0,225.0,0.0851994851994852,0.6321974148061105,1388.0,1045.0,0.624
https://www.fragrantica.com/perfume/Hermes/Bel-Ami-25.html,376.0,241.0,4934.0,1468.0,Bel Ami Hermès (male) ~ 1986,617.0,135.0,0.062033462033462036,0.6094003241491086,2058.0,375.0,0.5990639625585024
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Rive-Gauche-pour-Homme-1032.html,512.0,284.0,4882.0,800.0,Rive Gauche pour Homme Yves Saint Laurent (male) ~ 2003,796.0,228.0,0.08597168597168596,0.6432160804020101,1017.0,1416.0,0.6341463414634146
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,2919.0,1324.0,6216.0,186.0,Prada L'Homme Prada (male) ~ 2016,4243.0,1595.0,0.4378378378378378,0.6879566344567523,23.0,2410.0,0.6859620342160768
https://www.fragrantica.com/perfume/Gucci/Gucci-Pour-Homme-II-1119.html,402.0,202.0,5153.0,1249.0,Gucci Pour Homme II Gucci (male) ~ 2007,604.0,200.0,0.07876447876447876,0.6655629139072847,1863.0,570.0,0.6528662420382165
https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-3166.html,564.0,401.0,5432.0,970.0,Pour Un Homme de Caron Caron (male) ~ 1934,965.0,163.0,0.06924066924066924,0.5844559585492228,1432.0,1001.0,0.5783619817997978
https://www.fragrantica.com/perfume/Guerlain/Heritage-Eau-de-Toilette-1880.html,608.0,279.0,5600.0,802.0,Heritage Eau de Toilette Guerlain (male) ~ 1992,887.0,329.0,0.11196911196911197,0.685456595264938,1024.0,1409.0,0.6761800219538968
https://www.fragrantica.com/perfume/Frederic-Malle/Musc-Ravageur-1801.html,706.0,419.0,4955.0,790.0,Musc Ravageur Frederic Malle (unisex) ~ 2000,1125.0,287.0,0.10115830115830116,0.6275555555555555,988.0,1445.0,0.6214099216710183
https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html,764.0,484.0,5695.0,707.0,Versace Man Eau Fraiche Versace (male) ~ 2006,1248.0,280.0,0.09935649935649936,0.6121794871794872,785.0,1648.0,0.6069182389937107
https://www.fragrantica.com/perfume/Boucheron/Jaipur-Homme-137.html,381.0,222.0,4605.0,929.0,Jaipur Homme Boucheron (male) ~ 1998,603.0,159.0,0.0682110682110682,0.6318407960199005,1340.0,1093.0,0.620414673046252
https://www.fragrantica.com/perfume/Davidoff/Zino-Davidoff-590.html,513.0,341.0,4643.0,739.0,Zino Davidoff Davidoff (male) ~ 1986,854.0,172.0,0.07155727155727155,0.6007025761124122,874.0,1559.0,0.5933940774487472
https://www.fragrantica.com/perfume/Bvlgari/Aqva-Amara-22675.html,580.0,391.0,5363.0,1039.0,Aqva Amara Bvlgari (male) ~ 2014,971.0,189.0,0.07593307593307592,0.5973223480947477,1574.5,858.5,0.5909547738693467
https://www.fragrantica.com/perfume/Amouage/Reflection-Man-920.html,1123.0,541.0,5942.0,460.0,Reflection Man Amouage (male) ~ 2006,1664.0,582.0,0.1770913770913771,0.6748798076923077,209.5,2223.5,0.6700236966824644
https://www.fragrantica.com/perfume/Bvlgari/Black-154.html,460.0,311.0,4754.0,928.0,Black Bvlgari (unisex) ~ 1998,771.0,149.0,0.06563706563706563,0.5966277561608301,1338.0,1095.0,0.5886792452830188
https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-1681.html,609.0,296.0,5447.0,955.0,Acqua di Parma Colonia Acqua di Parma (unisex) ~ 1916,905.0,313.0,0.10785070785070784,0.6729281767955801,1400.5,1032.5,0.6641550053821313
https://www.fragrantica.com/perfume/Versace/Eros-16657.html,1254.0,1090.0,5738.0,664.0,Eros Versace (male) ~ 2012,2344.0,164.0,0.0694980694980695,0.5349829351535836,663.5,1769.5,0.5329391891891891
https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-6759.html,354.0,283.0,4755.0,1647.0,CH Men Carolina Herrera (male) ~ 2009,637.0,71.0,0.04555984555984556,0.5557299843014128,2191.5,241.5,0.5476550680786687
https://www.fragrantica.com/perfume/Geoffrey-Beene/Grey-Flannel-4608.html,362.0,356.0,4802.0,1600.0,Grey Flannel Geoffrey Beene (male) ~ 1975,718.0,6.0,0.02882882882882883,0.5041782729805014,2166.0,267.0,0.49865229110512127
https://www.fragrantica.com/perfume/Montblanc/Individuel-4193.html,359.0,272.0,4257.0,1125.0,Individuel Montblanc (male) ~ 2003,631.0,87.0,0.04967824967824967,0.5689381933438986,1750.0,683.0,0.5603053435114503
https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,2055.0,1429.0,6120.0,282.0,Bleu de Chanel Chanel (male) ~ 2010,3484.0,626.0,0.1884169884169884,0.5898392652123995,55.0,2378.0,0.5880843785632839
https://www.fragrantica.com/perfume/Shulton-Company/Old-Spice-Original-14746.html,598.0,516.0,5235.0,1167.0,Old Spice Original Shulton Company (male) ~ 1938,1114.0,82.0,0.04839124839124839,0.5368043087971275,1795.0,638.0,0.5325131810193322
https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Parfum-25313.html,534.0,302.0,5240.0,1162.0,Habit Rouge Eau de Parfum Guerlain (male) ~ 1965,836.0,232.0,0.087001287001287,0.638755980861244,1791.0,642.0,0.6302325581395349
https://www.fragrantica.com/perfume/Serge-Lutens/Chergui-2762.html,553.0,287.0,5003.0,742.0,Chergui Serge Lutens (unisex) ~ 2001,840.0,266.0,0.09575289575289575,0.6583333333333333,882.0,1551.0,0.6493055555555556
https://www.fragrantica.com/perfume/Parfums-de-Marly/Herod-16939.html,2012.0,985.0,6146.0,256.0,Herod Parfums de Marly (male) ~ 2012,2997.0,1027.0,0.29163449163449157,0.671338004671338,44.0,2389.0,0.6686527639854353
https://www.fragrantica.com/perfume/Nasomatto/Black-Afgano-6472.html,627.0,471.0,5478.0,924.0,Black Afgano Nasomatto (unisex),1098.0,156.0,0.06743886743886744,0.5710382513661202,1327.5,1105.5,0.5659536541889483
https://www.fragrantica.com/perfume/Hermes/Voyage-d-Hermes-Parfum-14679.html,254.0,193.0,3733.0,1081.0,Voyage d'Hermes Parfum Hermès (unisex) ~ 2012,447.0,61.0,0.04298584298584299,0.5682326621923938,1666.0,767.0,0.5562632696390658
https://www.fragrantica.com/perfume/Caron/Yatagan-4024.html,348.0,274.0,4997.0,1405.0,Yatagan Caron (male) ~ 1978,622.0,74.0,0.04633204633204633,0.5594855305466238,2003.5,429.5,0.5510835913312694
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,1464.0,991.0,5946.0,456.0,Ultra Male Jean Paul Gaultier (male) ~ 2015,2455.0,473.0,0.14903474903474903,0.5963340122199593,200.0,2233.0,0.5937878176684147
https://www.fragrantica.com/perfume/Creed/Millesime-Imperial-466.html,360.0,267.0,4913.0,1489.0,Millésime Impérial Creed (unisex) ~ 1995,627.0,93.0,0.051222651222651225,0.5741626794258373,2073.0,360.0,0.565284178187404
https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-249.html,557.0,423.0,5423.0,979.0,Obsession for Men Calvin Klein (male) ~ 1986,980.0,134.0,0.06177606177606178,0.5683673469387756,1453.5,979.5,0.5627490039840638
https://www.fragrantica.com/perfume/Cerruti/1881-Men-329.html,259.0,182.0,3990.0,1035.0,1881 Men Cerruti (male) ~ 1990,441.0,77.0,0.0471042471042471,0.5873015873015873,1564.5,868.5,0.5741935483870968
https://www.fragrantica.com/perfume/Prada/Prada-Amber-Pour-Homme-Prada-Man-1044.html,759.0,466.0,5697.0,705.0,Prada Amber Pour Homme (Prada Man) Prada (male) ~ 2006,1225.0,293.0,0.1027027027027027,0.6195918367346939,779.0,1654.0,0.6140912730184147
https://www.fragrantica.com/perfume/Joop/Joop-Homme-1251.html,436.0,517.0,4203.0,1479.0,Joop! Homme Joop! (male) ~ 1989,953.0,-81.0,0.006435006435006437,0.45750262329485836,2070.0,363.0,0.45445240532241554
https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Profumo-34761.html,400.0,284.0,5130.0,1272.0,Armani Code Profumo Giorgio Armani (male) ~ 2016,684.0,116.0,0.05714285714285714,0.5847953216374269,1881.5,551.5,0.576271186440678
https://www.fragrantica.com/perfume/Lolita-Lempicka/Lolita-Lempicka-Au-Masculin-458.html,165.0,112.0,3543.0,1739.0,Lolita Lempicka Au Masculin Lolita Lempicka (male) ~ 2000,277.0,53.0,0.040926640926640924,0.5956678700361011,2253.0,180.0,0.574750830564784
https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Eau-Tres-Fraiche-24060.html,280.0,187.0,3845.0,1381.0,Terre d'Hermes Eau Tres Fraiche Hermès (male) ~ 2014,467.0,93.0,0.051222651222651225,0.5995717344753747,1986.0,447.0,0.5865580448065173
https://www.fragrantica.com/perfume/Amouage/Epic-Man-6537.html,185.0,109.0,3734.0,1648.0,Epic Man Amouage (male) ~ 2009,294.0,76.0,0.04684684684684684,0.6292517006802721,2194.0,239.0,0.6069182389937107
https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,848.0,574.0,5704.0,698.0,Royal Oud Creed (unisex) ~ 2011,1422.0,274.0,0.0978120978120978,0.5963431786216596,761.0,1672.0,0.5919778699861687
https://www.fragrantica.com/perfume/Paco-Rabanne/Paco-Rabanne-Pour-Homme-526.html,532.0,339.0,5476.0,926.0,Paco Rabanne Pour Homme Paco Rabanne (male) ~ 1973,871.0,193.0,0.07696267696267696,0.6107921928817451,1332.0,1101.0,0.6033519553072626
https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-2-Man-391.html,89.0,56.0,2393.0,1965.0,Comme des Garcons 2 Man Comme des Garcons (male) ~ 2004,145.0,33.0,0.03577863577863578,0.6137931034482759,2411.0,22.0,0.5739644970414202
https://www.fragrantica.com/perfume/Chanel/Allure-Homme-523.html,645.0,357.0,5559.0,843.0,Allure Homme Chanel (male) ~ 1999,1002.0,288.0,0.10141570141570141,0.6437125748502994,1157.5,1275.5,0.6364522417153996
