name,link,upvotes,downvotes,year,order
Armani Privé Bleu Turquoise Giorgio Armani (unisex) ~ 2018,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Prive-Bleu-Turquoise-48060.html,132,109,2018,70
Luna Rossa Ocean Eau de Parfum Prada (male) ~ 2023,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-Eau-de-Parfum-81280.html,134,114,2023,71
Kenzo pour Homme Kenzo (male) ~ 1991,https://www.fragrantica.com/perfume/Kenzo/Kenzo-pour-Homme-77.html,129,113,1991,72
Eau des Merveilles Hermès (female) ~ 2004,https://www.fragrantica.com/perfume/Hermes/Eau-des-Merveilles-9.html,146,148,2004,73
Allure Homme Edition Blanche Eau de Parfum Chanel (male) ~ 2014,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-Eau-de-Parfum-28942.html,106,70,2014,74
Bleu de Chanel Parfum Chanel (male) ~ 2018,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-Parfum-49912.html,96,52,2018,75
CK One Calvin Klein (unisex) ~ 1994,https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-276.html,103,73,1994,76
Black Sea Lorenzo Pazzaglia (unisex) ~ 2019,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Black-Sea-69652.html,104,80,2019,77
Polo Blue Ralph Lauren (male) ~ 2003,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-1198.html,102,85,2003,78
Bleu de Chanel Chanel (male) ~ 2010,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,83,47,2010,79
4711 Original Eau de Cologne 4711 (unisex),https://www.fragrantica.com/perfume/4711/4711-Original-Eau-de-Cologne-3256.html,120,122,0,80
Versace Pour Femme Dylan Turquoise Versace (female) ~ 2020,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Turquoise-62966.html,112,107,2020,81
Olympéa Paco Rabanne (female) ~ 2015,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-31666.html,130,146,2015,82
Club de Nuit Milestone Armaf (unisex) ~ 2019,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Milestone-64104.html,117,121,2019,83
EGE / ΑΙΓΑΙΟ Nishane (unisex) ~ 2020,https://www.fragrantica.com/perfume/Nishane/EGE-AIGAIO-64092.html,114,122,2020,84
Kenzo Homme Marine Kenzo (male) ~ 2023,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Marine-80042.html,99,93,2023,85
Acqua di Parma Blu Mediterraneo Arancia di Capri Acqua di Parma (unisex) ~ 1999,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Arancia-di-Capri-1685.html,81,58,1999,86
Chance Eau Fraiche Chanel (female) ~ 2007,https://www.fragrantica.com/perfume/Chanel/Chance-Eau-Fraiche-1483.html,116,129,2007,87
Aphrodite Soki London (female) ~ 2023,https://www.fragrantica.com/perfume/Soki-London/Aphrodite-83804.html,70,38,2023,88
Philosykos Eau de Toilette Diptyque (unisex) ~ 1996,https://www.fragrantica.com/perfume/Diptyque/Philosykos-Eau-de-Toilette-72040.html,102,103,1996,89
Encre Noire Sport Lalique (male) ~ 2013,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-Sport-21369.html,104,109,2013,90
L'Eau par Kenzo Kenzo (female) ~ 1996,https://www.fragrantica.com/perfume/Kenzo/L-Eau-par-Kenzo-78.html,81,66,1996,91
Beach Hut Man Amouage (male) ~ 2017,https://www.fragrantica.com/perfume/Amouage/Beach-Hut-Man-46336.html,85,84,2017,92
Vanilla Vibes Juliette Has A Gun (unisex) ~ 2019,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Vanilla-Vibes-54878.html,92,98,2019,93
Polo Deep Blue Parfum Ralph Lauren (male) ~ 2020,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Deep-Blue-Parfum-59650.html,75,64,2020,94
Acqua di Giò Absolu Giorgio Armani (male) ~ 2018,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Absolu-48138.html,81,78,2018,95
Un Jardin Apres la Mousson Hermès (unisex) ~ 2008,https://www.fragrantica.com/perfume/Hermes/Un-Jardin-Apres-la-Mousson-2736.html,76,70,2008,96
Acqua di Giò Profondo Lights Giorgio Armani (male) ~ 2021,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-Lights-66265.html,84,88,2021,97
Laguna Salvador Dali (female) ~ 1991,https://www.fragrantica.com/perfume/Salvador-Dali/Laguna-768.html,73,68,1991,98
Acqua di Gio Giorgio Armani (female) ~ 1995,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-411.html,80,84,1995,99
Lys Mediterranee Frederic Malle (unisex) ~ 2000,https://www.fragrantica.com/perfume/Frederic-Malle/Lys-Mediterranee-4640.html,64,54,2000,100
On The Beach Louis Vuitton (unisex) ~ 2021,https://www.fragrantica.com/perfume/Louis-Vuitton/On-The-Beach-66060.html,65,56,2021,101
Seahorse Zoologist Perfumes (unisex) ~ 2021,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Seahorse-69386.html,71,69,2021,102
Air di Gioia Giorgio Armani (female) ~ 2016,https://www.fragrantica.com/perfume/Giorgio-Armani/Air-di-Gioia-36599.html,75,78,2016,103
Costa Azzurra Acqua Tom Ford (unisex) ~ 2019,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-Acqua-52789.html,73,74,2019,104
A Drop d'Issey Eau de Parfum Fraiche Issey Miyake (female) ~ 2022,https://www.fragrantica.com/perfume/Issey-Miyake/A-Drop-d-Issey-Eau-de-Parfum-Fraiche-73900.html,69,68,2022,105
Erolfa Creed (male) ~ 1992,https://www.fragrantica.com/perfume/Creed/Erolfa-4248.html,69,69,1992,106
Beach Walk Maison Martin Margiela (female) ~ 2012,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Beach-Walk-15261.html,81,94,2012,107
Bohemian Lime Goldfield & Banks Australia (unisex) ~ 2020,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Bohemian-Lime-60923.html,70,72,2020,108
Virgin Island Water Creed (unisex) ~ 2007,https://www.fragrantica.com/perfume/Creed/Virgin-Island-Water-899.html,47,27,2007,109
Invictus Legend Paco Rabanne (male) ~ 2019,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Legend-54323.html,77,88,2019,110
A Drop d'Issey Issey Miyake (female) ~ 2021,https://www.fragrantica.com/perfume/Issey-Miyake/A-Drop-d-Issey-66334.html,68,72,2021,111
A'mmare Carthusia (unisex) ~ 2021,https://www.fragrantica.com/perfume/Carthusia/A-mmare-67862.html,65,68,2021,112
Bois Impérial Essential Parfums (unisex) ~ 2020,https://www.fragrantica.com/perfume/Essential-Parfums/Bois-Imperial-64338.html,55,48,2020,113
Ralph Ralph Lauren (female) ~ 2000,https://www.fragrantica.com/perfume/Ralph-Lauren/Ralph-826.html,57,53,2000,114
Acqua di Giò Eau de Parfum Giorgio Armani (male) ~ 2022,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Eau-de-Parfum-71606.html,38,15,2022,115
Eros Parfum Versace (male) ~ 2021,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html,44,29,2021,116
Luna Rossa Ocean Prada (male) ~ 2021,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-68753.html,59,60,2021,117
Aventus Creed (male) ~ 2010,https://www.fragrantica.com/perfume/Creed/Aventus-9828.html,52,48,2010,118
Tygar Bvlgari (male) ~ 2016,https://www.fragrantica.com/perfume/Bvlgari/Tygar-41222.html,47,42,2016,119
L'Ombre Des Merveilles Hermès (unisex) ~ 2020,https://www.fragrantica.com/perfume/Hermes/L-Ombre-Des-Merveilles-59799.html,45,39,2020,120
Club de Nuit Intense Man Armaf (male) ~ 2015,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,63,75,2015,121
Aqua Universalis Forte Maison Francis Kurkdjian (unisex) ~ 2011,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Universalis-Forte-12710.html,52,54,2011,122
Silver Mountain Water Creed (unisex) ~ 1995,https://www.fragrantica.com/perfume/Creed/Silver-Mountain-Water-472.html,38,26,1995,123
Invictus Aqua (2018) Paco Rabanne (male) ~ 2018,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Aqua-2018-48760.html,51,53,2018,124
Acqua di parma Blue Mediterraneo - Mirto di Panarea Acqua di Parma (unisex) ~ 2008,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-parma-Blue-Mediterraneo-Mirto-di-Panarea-3108.html,38,29,2008,125
Invictus Paco Rabanne (male) ~ 2013,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-18471.html,52,59,2013,126
Aqva Divina Bvlgari (female) ~ 2015,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Divina-29442.html,52,61,2015,127
Aqua Media Cologne Forte Maison Francis Kurkdjian (unisex) ~ 2023,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Media-Cologne-Forte-82030.html,53,64,2023,128
Light Blue Summer Vibes Dolce&Gabbana (female) ~ 2023,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Summer-Vibes-80376.html,51,60,2023,129
Y Eau de Parfum Intense Yves Saint Laurent (male) ~ 2023,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Parfum-Intense-79243.html,42,42,2023,130
Polo Blue Parfum Ralph Lauren (male) ~ 2022,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-Parfum-73299.html,50,59,2022,131
Invictus Platinum Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Platinum-72557.html,38,35,2022,132
Versense Versace (female) ~ 2009,https://www.fragrantica.com/perfume/Versace/Versense-5752.html,42,44,2009,133
Escape for Men Calvin Klein (male) ~ 1993,https://www.fragrantica.com/perfume/Calvin-Klein/Escape-for-Men-272.html,54,69,1993,134
Rem Reminiscence (unisex) ~ 1996,https://www.fragrantica.com/perfume/Reminiscence/Rem-2260.html,44,50,1996,135
Costa Azzurra Parfum Tom Ford (unisex) ~ 2022,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-Parfum-71511.html,37,36,2022,136
Sauvage Elixir Dior (male) ~ 2021,https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,35,32,2021,137
Legend Eau de Parfum Montblanc (male) ~ 2020,https://www.fragrantica.com/perfume/Montblanc/Legend-Eau-de-Parfum-62583.html,50,64,2020,138
Light Blue Italian Love Dolce&Gabbana (female) ~ 2022,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Italian-Love-72621.html,45,56,2022,139
Armani Code Giorgio Armani (male) ~ 2004,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-412.html,50,66,2004,140
Azzaro Chrome Aqua Azzaro (male) ~ 2019,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Aqua-55454.html,39,44,2019,141
Percival Parfums de Marly (unisex) ~ 2018,https://www.fragrantica.com/perfume/Parfums-de-Marly/Percival-51037.html,24,14,2018,142
Gaultier Divine Jean Paul Gaultier (female) ~ 2023,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-Divine-83889.html,76,119,2023,143
Dans Le Bleu Qui Pétille Serge Lutens (unisex) ~ 2022,https://www.fragrantica.com/perfume/Serge-Lutens/Dans-Le-Bleu-Qui-Petille-74024.html,42,53,2022,144
Boss Bottled Pacific Hugo Boss (male) ~ 2023,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Pacific-79762.html,35,40,2023,145
Blanche Byredo (female) ~ 2009,https://www.fragrantica.com/perfume/Byredo/Blanche-6686.html,47,64,2009,146
Acqua di Parma Blu Mediterraneo Bergamotto di Calabria Acqua di Parma (unisex) ~ 2010,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Bergamotto-di-Calabria-7826.html,21,13,2010,147
Sex-Sea Lorenzo Pazzaglia (unisex) ~ 2022,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Sex-Sea-74241.html,27,26,2022,148
Oud Minérale (2023) Tom Ford (unisex) ~ 2023,https://www.fragrantica.com/perfume/Tom-Ford/Oud-Minerale-2023-88818.html,21,14,2023,149
Dream Sea Lorenzo Pazzaglia (unisex) ~ 2021,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Dream-Sea-69657.html,25,23,2021,150
Blue Seduction Antonio Banderas (male) ~ 2007,https://www.fragrantica.com/perfume/Antonio-Banderas/Blue-Seduction-1088.html,50,74,2007,151
Acqua di Parma Colonia Pura Acqua di Parma (unisex) ~ 2017,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-Pura-45876.html,29,32,2017,152
Dior Homme Cologne 2022 Dior (male) ~ 2022,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2022-72062.html,17,8,2022,153
Artik Sea Lorenzo Pazzaglia (unisex) ~ 2023,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Artik-Sea-80239.html,22,19,2023,154
Light Blue Pour Homme Summer Vibes Dolce&Gabbana (male) ~ 2023,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Pour-Homme-Summer-Vibes-80377.html,45,66,2023,155
Paula's Ibiza Loewe (unisex) ~ 2020,https://www.fragrantica.com/perfume/Loewe/Paula-s-Ibiza-60646.html,39,54,2020,156
Sous Le Pont Mirabeau Etat Libre d'Orange (unisex) ~ 2023,https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/Sous-Le-Pont-Mirabeau-80360.html,29,34,2023,157
Chrome Pure Azzaro (male) ~ 2017,https://www.fragrantica.com/perfume/Azzaro/Chrome-Pure-43131.html,33,43,2017,158
Lineage Amouage (unisex) ~ 2023,https://www.fragrantica.com/perfume/Amouage/Lineage-78654.html,31,39,2023,159
Y Eau Fraiche Yves Saint Laurent (male) ~ 2020,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-Fraiche-60094.html,26,29,2020,160
Aqua Universalis Maison Francis Kurkdjian (unisex) ~ 2009,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Universalis-6804.html,34,46,2009,161
French Riviera Mancera (unisex) ~ 2022,https://www.fragrantica.com/perfume/Mancera/French-Riviera-74636.html,25,28,2022,162
Escape Calvin Klein (female) ~ 1991,https://www.fragrantica.com/perfume/Calvin-Klein/Escape-271.html,31,40,1991,163
Bentley For Men Silverlake Bentley (male) ~ 2020,https://www.fragrantica.com/perfume/Bentley/Bentley-For-Men-Silverlake-63168.html,26,30,2020,164
Pacific Lime Atelier Cologne (unisex) ~ 2018,https://www.fragrantica.com/perfume/Atelier-Cologne/Pacific-Lime-52735.html,16,11,2018,165
Polo Sport Ralph Lauren (male) ~ 1994,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Sport-894.html,22,23,1994,166
Cool Water Oceanic Edition Davidoff (female) ~ 2023,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Oceanic-Edition-84034.html,33,46,2023,167
Le Beau Le Parfum Jean Paul Gaultier (male) ~ 2022,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Le-Parfum-72158.html,21,22,2022,168
Meander Amouage (unisex) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Meander-62859.html,17,15,2020,169
Mefisto Xerjoff (male) ~ 2009,https://www.fragrantica.com/perfume/Xerjoff/Mefisto-6310.html,21,24,2009,170
Eternity Aqua for Men Calvin Klein (male) ~ 2010,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Aqua-for-Men-8098.html,29,40,2010,171
Deep Water Claudio Zucca Parfums (unisex) ~ 2022,https://www.fragrantica.com/perfume/Claudio-Zucca-Parfums/Deep-Water-75132.html,16,14,2022,172
Musk Therapy Initio Parfums Prives (unisex) ~ 2021,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Musk-Therapy-66097.html,30,42,2021,173
Laura Laura Biagiotti (female) ~ 1994,https://www.fragrantica.com/perfume/Laura-Biagiotti/Laura-630.html,26,34,1994,174
Malibu - Party in the Bay Simone Andreoli (unisex) ~ 2018,https://www.fragrantica.com/perfume/Simone-Andreoli/Malibu-Party-in-the-Bay-49244.html,31,45,2018,175
Nautica Nautica (male) ~ 1992,https://www.fragrantica.com/perfume/Nautica/Nautica-2479.html,25,33,1992,176
724 Maison Francis Kurkdjian (unisex) ~ 2022,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/724-75754.html,34,51,2022,177
Versace Pour Femme Dylan Blue Versace (female) ~ 2017,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Blue-47459.html,35,53,2017,178
