link,name_17,upvotes_17,downvotes_17,year_17,order_17,name_18,upvotes_18,downvotes_18,year_18,order_18,name_19,upvotes_19,downvotes_19,year_19,order_19,name_20,upvotes_20,downvotes_20,year_20,order_20,name_21,upvotes_21,downvotes_21,year_21,order_21,name_22,upvotes_22,downvotes_22,year_22,order_22,upvotes_total,downvotes_total,order_total,check_names
https://www.fragrantica.com/perfume/Montale/Attar-3674.html,,,,,,,,,,,,,,,,,,,,,Attar Montale (unisex) ~ 2005,5.0,14.0,2005.0,989.0,Attar Montale (unisex) ~ 2005,6.0,15.0,2005.0,910.0,,,,True
https://www.fragrantica.com/perfume/Amouage/Crimson-Rocks-62857.html,,,,,,,,,,,,,,,,,,,,,Crimson Rocks Amouage (unisex) ~ 2020,5.0,14.0,2020.0,990.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Hermetica/Jade888-52017.html,,,,,,,,,,,,,,,,,,,,,Jade888 Hermetica (unisex) ~ 2018,3.0,10.0,2018.0,992.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-Intense-67899.html,,,,,,,,,,,,,,,,,,,,,Kenzo Homme Eau de Toilette Intense Kenzo (male) ~ 2021,5.0,14.0,2021.0,993.0,Kenzo Homme Eau de Toilette Intense Kenzo (male) ~ 2021,78.0,76.0,2021.0,226.0,,,,True
https://www.fragrantica.com/perfume/Gucci/The-Voice-Of-The-Snake-Eau-de-Parfum-53088.html,,,,,,,,,,,,,,,,,,,,,The Voice Of The Snake Eau de Parfum Gucci (unisex) ~ 2019,4.0,12.0,2019.0,996.0,The Voice Of The Snake Eau de Parfum Gucci (unisex) ~ 2019,6.0,10.0,2019.0,704.0,,,,True
https://www.fragrantica.com/perfume/Fragrance-Du-Bois/Oud-Violet-Intense-24478.html,,,,,,,,,,,,,,,,,,,,,Oud Violet Intense Fragrance Du Bois (unisex) ~ 2013,4.0,12.0,2013.0,997.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Le-Labo/Baie-19-57513.html,,,,,,,,,,,,,,,,,,,,,Baie 19 Le Labo (unisex) ~ 2019,4.0,12.0,2019.0,998.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Fresh-3404.html,,,,,,,,,,,,,,,,,,,,,Kenzo Homme Fresh Kenzo (male) ~ 2006,2.0,8.0,2006.0,1000.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Balenciaga/Portos-14431.html,,,,,,,,,,,,,,,,,,,,,Portos Balenciaga (male) ~ 1980,1.0,6.0,1980.0,1002.0,,,,,,,,,True
https://www.fragrantica.com/perfume/By-Kilian/Musk-Oud-18904.html,,,,,,,,,,,,,,,,,,,,,Musk Oud By Kilian (unisex) ~ 2013,4.0,12.0,2013.0,1003.0,Musk Oud By Kilian (unisex) ~ 2013,5.0,18.0,2013.0,1034.0,,,,True
https://www.fragrantica.com/perfume/Fragonard/Cedre-16309.html,,,,,,,,,,,,,,,,,,,,,Cedre Fragonard (unisex) ~ 2010,2.0,8.0,2010.0,1004.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Abercrombie-Fitch/Authentic-Night-Homme-61858.html,,,,,,,,,,,,,,,,,,,,,Authentic Night Homme Abercrombie & Fitch (male) ~ 2020,2.0,8.0,2020.0,1005.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Smith-Wesson/Smith-Wesson-15448.html,,,,,,,,,,,,,,,,,,,,,Smith & Wesson Smith & Wesson (male) ~ 2007,1.0,6.0,2007.0,1006.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Sleek-Suede-46244.html,,,,,,,,,,,,,,,,,,,,,Sleek Suede Yves Saint Laurent (unisex) ~ 2017,1.0,6.0,2017.0,1007.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Annayake/Annayake-Pour-Lui-106.html,,,,,,,,,,,,,,,,,,,,,Annayake Pour Lui Annayake (male) ~ 2000,1.0,6.0,2000.0,1008.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Rocher/Transat-9457.html,,,,,,,,,,,,,,,,,,,,,Transat Yves Rocher (male) ~ 2005,1.0,6.0,2005.0,1010.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Diesel/Bad-Intense-46070.html,,,,,,,,,,,,,,,,,,,,,Bad Intense Diesel (male) ~ 2017,8.0,21.0,2017.0,1014.0,Bad Intense Diesel (male) ~ 2017,7.0,29.0,2017.0,1170.0,,,,True
https://www.fragrantica.com/perfume/Natura/Kaiak-13237.html,,,,,,,,,,,,,,,,,,,,,Kaiak Natura (male) ~ 1996,5.0,15.0,1996.0,1015.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Oudh-36-Nuit-42650.html,,,,,,,,,,,,,,,,,,,,,Oudh 36 Nuit Al Haramain Perfumes (unisex) ~ 2016,4.0,13.0,2016.0,1017.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Pax-69650.html,,,,,,,,,,,,,,,,,,,,,Pax Lorenzo Pazzaglia (unisex) ~ 2017,4.0,13.0,2017.0,1018.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Dior/Purple-Oud-48376.html,,,,,,,,,,,,,,,,,,,,,Purple Oud Dior (unisex) ~ 2018,5.0,15.0,2018.0,1020.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Southern-Bloom-51791.html,,,,,,,,,,,,,,,,,,,,,Southern Bloom Goldfield & Banks Australia (unisex) ~ 2018,3.0,11.0,2018.0,1021.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Laura-Biagiotti/Roma-Uomo-Eau-de-Toilette-Cedro-46175.html,,,,,,,,,,,,,,,,,,,,,Roma Uomo Eau de Toilette Cedro Laura Biagiotti (male) ~ 2017,3.0,11.0,2017.0,1023.0,Roma Uomo Eau de Toilette Cedro Laura Biagiotti (male) ~ 2017,1.0,1.0,2017.0,755.0,,,,True
https://www.fragrantica.com/perfume/Hinode/Grand-Noir-46865.html,,,,,,,,,,,,,,,,,,,,,Grand Noir Hinode (male),1.0,7.0,0.0,1024.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Sapientiae-Niche/Etereo-62866.html,,,,,,,,,,,,,,,,,,,,,Etéreo Sapientiae Niche (unisex) ~ 2019,3.0,11.0,2019.0,1025.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Williams/Aqua-Velva-Herbal-44956.html,,,,,,,,,,,,,,,,,,,,,Aqua Velva Herbal Williams (male),2.0,9.0,0.0,1026.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Roja-Dove/Sweetie-Aoud-31493.html,,,,,,,,,,,,,,,,,,,,,Sweetie Aoud Roja Dove (unisex) ~ 2015,5.0,15.0,2015.0,1027.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Vertus/Sole-Patchouli-47929.html,,,,,,,,,,,,,,,,,,,,,Sole Patchouli Vertus (unisex) ~ 2017,2.0,9.0,2017.0,1028.0,Sole Patchouli Vertus (unisex) ~ 2017,5.0,8.0,2017.0,706.0,,,,True
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Snowy-Owl-64381.html,,,,,,,,,,,,,,,,,,,,,Snowy Owl Zoologist Perfumes (unisex) ~ 2020,3.0,11.0,2020.0,1029.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Anatole-Lebreton/Grimoire-42233.html,,,,,,,,,,,,,,,,,,,,,Grimoire Anatole Lebreton (unisex) ~ 2017,2.0,9.0,2017.0,1030.0,Grimoire Anatole Lebreton (unisex) ~ 2017,7.0,20.0,2017.0,966.0,,,,True
https://www.fragrantica.com/perfume/Francesca-Bianchi/Etruscan-Water-54516.html,,,,,,,,,,,,,,,,,,,,,Etruscan Water Francesca Bianchi (unisex) ~ 2019,4.0,13.0,2019.0,1031.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Fragrance-Du-Bois/New-York-5th-Avenue-61946.html,,,,,,,,,,,,,,,,,,,,,New York 5th Avenue Fragrance Du Bois (unisex) ~ 2020,3.0,11.0,2020.0,1032.0,New York 5th Avenue Fragrance Du Bois (unisex) ~ 2020,2.0,13.0,2020.0,1110.0,,,,True
https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Victory-65177.html,,,,,,,,,,,,,,,,,,,,,Invictus Victory Paco Rabanne (male) ~ 2021,8.0,21.0,2021.0,1034.0,Invictus Victory Paco Rabanne (male) ~ 2021,62.0,49.0,2021.0,236.0,,,,True
https://www.fragrantica.com/perfume/Avon/Blue-Rush-1587.html,,,,,,,,,,,,,,,,,,,,,Blue Rush Avon (male) ~ 2005,1.0,7.0,2005.0,1035.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Alghabra-Parfums/City-of-Jasmine-51261.html,,,,,,,,,,,,,,,,,,,,,City of Jasmine Alghabra Parfums (unisex) ~ 2018,1.0,7.0,2018.0,1036.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Yves-Rocher/Nouveau-Genre-56461.html,,,,,,,,,,,,,,,,,,,,,Nouveau Genre Yves Rocher (unisex) ~ 2019,1.0,7.0,2019.0,1037.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-Potion-for-Him-22743.html,,,,,,,,,,,,,,,,,,,,,Black XS Potion for Him Paco Rabanne (male) ~ 2014,1.0,7.0,2014.0,1038.0,Black XS Potion for Him Paco Rabanne (male) ~ 2014,1.0,1.0,2014.0,754.0,,,,True
https://www.fragrantica.com/perfume/Paco-Rabanne/Black-XS-Be-a-Legend-Iggy-Pop-29036.html,,,,,,,,,,,,,,,,,,,,,Black XS Be a Legend Iggy Pop Paco Rabanne (male) ~ 2014,2.0,9.0,2014.0,1039.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Pierre-Balmain/Ebene-11341.html,,,,,,,,,,,,,,,,,,,,,Ebene Pierre Balmain (male) ~ 1983,3.0,12.0,1983.0,1041.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Franck-Olivier/Eau-de-Passion-Men-6867.html,,,,,,,,,,,,,,,,,,,,,Eau de Passion Men Franck Olivier (male) ~ 2008,4.0,14.0,2008.0,1042.0,,,,,,,,,True
https://www.fragrantica.com/perfume/O-Boticario/Galbe-15408.html,,,,,,,,,,,,,,,,,,,,,Galbe O Boticário (male) ~ 2000,2.0,10.0,2000.0,1043.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Gallagher-Fragrances/Behold-Patchouli-63148.html,,,,,,,,,,,,,,,,,,,,,"Behold, Patchouli Gallagher Fragrances (unisex) ~ 2020",3.0,12.0,2020.0,1044.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Casaniche/Cappuccino-Gourmand-69447.html,,,,,,,,,,,,,,,,,,,,,Cappuccino Gourmand Casaniche (unisex) ~ 2021,2.0,10.0,2021.0,1045.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Azzaro/Azzaro-Pour-Homme-Summer-Edition-2013-17863.html,,,,,,,,,,,,,,,,,,,,,Azzaro Pour Homme Summer Edition 2013 Azzaro (male) ~ 2013,2.0,10.0,2013.0,1046.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Atelier-des-Ors/Cuir-Sacre-29714.html,,,,,,,,,,,,,,,,,,,,,Cuir Sacré Atelier des Ors (unisex) ~ 2015,3.0,12.0,2015.0,1047.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lancetti/Monsieur-38363.html,,,,,,,,,,,,,,,,,,,,,Monsieur Lancetti (male) ~ 1995,1.0,8.0,1995.0,1048.0,Monsieur Lancetti (male) ~ 1995,2.0,15.0,1995.0,1150.0,,,,True
https://www.fragrantica.com/perfume/Areej-Le-Dore/War-And-Peace-57831.html,,,,,,,,,,,,,,,,,,,,,War And Peace Areej Le Doré (unisex) ~ 2019,3.0,12.0,2019.0,1049.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Jacques-Fath/Green-Water-5115.html,,,,,,,,,,,,,,,,,,,,,Green Water Jacques Fath (male) ~ 1993,1.0,8.0,1993.0,1050.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Mirto/Lemon-36597.html,,,,,,,,,,,,,,,,,,,,,Lemon Mirto (unisex) ~ 1959,3.0,12.0,1959.0,1051.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lorenzo-Villoresi/Uomo-5094.html,,,,,,,,,,,,,,,,,,,,,Uomo Lorenzo Villoresi (unisex) ~ 1993,4.0,14.0,1993.0,1052.0,,,,,,,,,True
https://www.fragrantica.com/perfume/The-Body-Shop/Kistna-3332.html,,,,,,,,,,,,,,,,,,,,,Kistna The Body Shop (male) ~ 2002,3.0,12.0,2002.0,1056.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Shaik/Chic-Shaik-No-70-3292.html,,,,,,,,,,,,,,,,,,,,,Chic Shaik No 70 Shaik (male) ~ 2008,3.0,12.0,2008.0,1057.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Antonio-Banderas/The-Secret-Temptation-45153.html,,,,,,,,,,,,,,,,,,,,,The Secret Temptation Antonio Banderas (male) ~ 2017,5.0,16.0,2017.0,1058.0,The Secret Temptation Antonio Banderas (male) ~ 2017,10.0,33.0,2017.0,1165.0,,,,True
https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-Eau-de-Parfum-59987.html,,,,,,,,,,,,,,,,,,,,,Guilty Pour Homme Eau de Parfum Gucci (male) ~ 2020,7.0,20.0,2020.0,1059.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Franck-Boclet/Woodstock-66681.html,,,,,,,,,,,,,,,,,,,,,Woodstock Franck Boclet (unisex) ~ 2019,3.0,12.0,2019.0,1060.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Cerruti/CerrutiSi-330.html,,,,,,,,,,,,,,,,,,,,,CerrutiSi Cerruti (male) ~ 2003,1.0,8.0,2003.0,1061.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Essential-Parfums/Bois-Imperial-64338.html,,,,,,,,,,,,,,,,,,,,,Bois Impérial Essential Parfums (unisex) ~ 2020,2.0,10.0,2020.0,1062.0,Bois Impérial Essential Parfums (unisex) ~ 2020,21.0,23.0,2020.0,469.0,,,,True
https://www.fragrantica.com/perfume/Atelier-Cologne/Silver-Iris-18873.html,,,,,,,,,,,,,,,,,,,,,Silver Iris Atelier Cologne (unisex) ~ 2013,2.0,10.0,2013.0,1063.0,,,,,,,,,True
https://www.fragrantica.com/perfume/BLK-DNM/Perfume-11-13882.html,,,,,,,,,,,,,,,,,,,,,Perfume 11 BLK DNM (unisex) ~ 2011,1.0,8.0,2011.0,1065.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Crabtree-Evelyn/Nomad-3953.html,,,,,,,,,,,,,,,,,,,,,Nomad Crabtree & Evelyn (male) ~ 1999,1.0,8.0,1999.0,1066.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Fragonard/Fragonard-F-3370.html,,,,,,,,,,,,,,,,,,,,,Fragonard F! Fragonard (male) ~ 2006,1.0,8.0,2006.0,1067.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Unique-e-Luxury/Akdeniz-58007.html,,,,,,,,,,,,,,,,,,,,,Akdeniz Unique'e Luxury (unisex) ~ 2019,2.0,10.0,2019.0,1068.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Str8/FR34K-69074.html,,,,,,,,,,,,,,,,,,,,,FR34K Str8 (male) ~ 2020,1.0,8.0,2020.0,1069.0,FR34K Str8 (male) ~ 2020,11.0,11.0,2020.0,551.0,,,,True
https://www.fragrantica.com/perfume/O-Boticario/Egeo-Beat-68756.html,,,,,,,,,,,,,,,,,,,,,Egeo Beat O Boticário (male) ~ 2021,1.0,8.0,2021.0,1070.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/Vie-de-Chateau-Intense-23199.html,,,,,,,,,,,,,,,,,,,,,Vie de Chateau Intense Nicolai Parfumeur Createur (unisex),7.0,21.0,0.0,1072.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/Week-end-in-Normandy-53646.html,,,,,,,,,,,,,,,,,,,,,Week-end in Normandy Nicolai Parfumeur Createur (unisex) ~ 2018,7.0,21.0,2018.0,1073.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Xerjoff/Erba-Pura-55157.html,,,,,,,,,,,,,,,,,,,,,Erba Pura Xerjoff (unisex) ~ 2019,13.0,33.0,2019.0,1074.0,Erba Pura Xerjoff (unisex) ~ 2019,23.0,37.0,2019.0,571.0,,,,True
https://www.fragrantica.com/perfume/Mix-Bar/Vanilla-Bourbon-66235.html,,,,,,,,,,,,,,,,,,,,,Vanilla Bourbon Mix:Bar (unisex) ~ 2021,3.0,13.0,2021.0,1075.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Carbonara-69654.html,,,,,,,,,,,,,,,,,,,,,Carbonara Lorenzo Pazzaglia (unisex) ~ 2020,4.0,15.0,2020.0,1076.0,Carbonara Lorenzo Pazzaglia (unisex) ~ 2020,5.0,18.0,2020.0,1027.0,,,,True
https://www.fragrantica.com/perfume/Giardino-Benessere/Bianco-Laos-64838.html,,,,,,,,,,,,,,,,,,,,,Bianco Laos Giardino Benessere (unisex) ~ 2020,2.0,11.0,2020.0,1077.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Bottega-Veneta/Parco-Palladiano-XIV-Melagrana-50844.html,,,,,,,,,,,,,,,,,,,,,Parco Palladiano XIV: Melagrana Bottega Veneta (unisex) ~ 2018,3.0,13.0,2018.0,1078.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Commodity/Velvet-50616.html,,,,,,,,,,,,,,,,,,,,,Velvet Commodity (unisex) ~ 2018,2.0,11.0,2018.0,1079.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Jaguar/Jaguar-Classic-Gold-17379.html,,,,,,,,,,,,,,,,,,,,,Jaguar Classic Gold Jaguar (male) ~ 2013,4.0,15.0,2013.0,1080.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Jean-Michel-Duriez/W-OOD-Musk-54382.html,,,,,,,,,,,,,,,,,,,,,W/OOD Musk Jean-Michel Duriez (unisex) ~ 2019,1.0,9.0,2019.0,1081.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Womo/Figue-Neroli-68270.html,,,,,,,,,,,,,,,,,,,,,Figue + Neroli Womo (unisex) ~ 2021,1.0,9.0,2021.0,1083.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Orientica/Muntasira-Dhahab-55906.html,,,,,,,,,,,,,,,,,,,,,Muntasira Dhahab Orientica (male) ~ 2018,2.0,11.0,2018.0,1084.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Parfumerie-Bruckner/Aoud-No-1-36012.html,,,,,,,,,,,,,,,,,,,,,Aoud No 1 Parfumerie Bruckner (unisex) ~ 2011,1.0,9.0,2011.0,1085.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Bee-58140.html,,,,,,,,,,,,,,,,,,,,,Bee Zoologist Perfumes (unisex) ~ 2019,5.0,17.0,2019.0,1086.0,,,,,,,,,True
https://www.fragrantica.com/perfume/O-Boticario/Men-2021-65124.html,,,,,,,,,,,,,,,,,,,,,Men 2021 O Boticário (male) ~ 2021,1.0,9.0,2021.0,1087.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Bvlgari/Falkar-53560.html,,,,,,,,,,,,,,,,,,,,,Falkar Bvlgari (male) ~ 2019,6.0,20.0,2019.0,1089.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Le-Labo/Mousse-de-Chene-30-Amsterdam-City-Exclusive-46295.html,,,,,,,,,,,,,,,,,,,,,Mousse de Chene 30 (Amsterdam City Exclusive) Le Labo (unisex) ~ 2017,3.0,14.0,2017.0,1091.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Dream-Sea-69657.html,,,,,,,,,,,,,,,,,,,,,Dream Sea Lorenzo Pazzaglia (unisex) ~ 2021,3.0,14.0,2021.0,1092.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Arabian-Oud/Majestic-Woody-Intense-21710.html,,,,,,,,,,,,,,,,,,,,,Majestic Woody Intense Arabian Oud (unisex),4.0,16.0,0.0,1093.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Areej-Le-Dore/War-and-Peace-Part-II-63106.html,,,,,,,,,,,,,,,,,,,,,War and Peace Part II Areej Le Doré (unisex) ~ 2020,3.0,14.0,2020.0,1094.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Ramon-Monegal/Mon-Vetiver-56555.html,,,,,,,,,,,,,,,,,,,,,Mon Vetiver Ramon Monegal (unisex) ~ 2011,1.0,10.0,2011.0,1095.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Oud-Silk-Mood-Extrait-de-parfum-17659.html,,,,,,,,,,,,,,,,,,,,,Oud Silk Mood Extrait de parfum Maison Francis Kurkdjian (unisex) ~ 2013,4.0,16.0,2013.0,1096.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Parfums-de-Marly/Habdan-21550.html,,,,,,,,,,,,,,,,,,,,,Habdan Parfums de Marly (unisex) ~ 2013,13.0,35.0,2013.0,1097.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Andres-Croxatto/Andres-Croxatto-Man-68880.html,,,,,,,,,,,,,,,,,,,,,Andrés Croxatto Man Andres Croxatto (male) ~ 2021,2.0,14.0,2021.0,1098.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Nishane/Suede-et-Safran-30586.html,,,,,,,,,,,,,,,,,,,,,Suede et Safran Nishane (unisex) ~ 2015,7.0,26.0,2015.0,1101.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Black-Sea-69652.html,,,,,,,,,,,,,,,,,,,,,Black Sea Lorenzo Pazzaglia (unisex) ~ 2019,2.0,16.0,2019.0,1102.0,Black Sea Lorenzo Pazzaglia (unisex) ~ 2019,9.0,24.0,2019.0,963.0,,,,True
https://www.fragrantica.com/perfume/Olfacto/Outre-Noir-54957.html,,,,,,,,,,,,,,,,,,,,,Outre Noir Olfacto (unisex) ~ 2019,1.0,14.0,2019.0,1103.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Gallagher-Fragrances/Amongst-Waves-45097.html,,,,,,,,,,,,,,,,,,,,,Amongst Waves Gallagher Fragrances (unisex) ~ 2017,2.0,16.0,2017.0,1104.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Escentric-Molecules/Power-of-10-Limited-Edition-Molecule-02-56078.html,,,,,,,,,,,,,,,,,,,,,Power of 10 Limited Edition Molecule 02 Escentric Molecules (unisex) ~ 2018,1.0,14.0,2018.0,1105.0,,,,,,,,,True
https://www.fragrantica.com/perfume/O-Boticario/Arbo-Reserva-53751.html,,,,,,,,,,,,,,,,,,,,,Arbo Reserva O Boticário (male) ~ 2019,5.0,23.0,2019.0,1107.0,Arbo Reserva O Boticário (male) ~ 2019,6.0,25.0,2019.0,1164.0,,,,True
https://www.fragrantica.com/perfume/Courreges/Eau-de-Courreges-new-15489.html,,,,,,,,,,,,,,,,,,,,,Eau de Courreges (new) Courrèges (unisex) ~ 2012,4.0,21.0,2012.0,1108.0,,,,,,,,,True
https://www.fragrantica.com/perfume/EIGHT-BOB/Egypt-28498.html,,,,,,,,,,,,,,,,,,,,,Egypt EIGHT & BOB (unisex) ~ 2014,3.0,19.0,2014.0,1109.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Gallagher-Fragrances/Rose-All-Dae-51790.html,,,,,,,,,,,,,,,,,,,,,Rosé All Daé Gallagher Fragrances (unisex) ~ 2018,2.0,17.0,2018.0,1110.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Atelier-Cologne/Vanille-Insensee-11456.html,,,,,,,,,,,,,,,,,,,,,Vanille Insensée Atelier Cologne (unisex) ~ 2011,2.0,17.0,2011.0,1111.0,,,,,,,,,True
https://www.fragrantica.com/perfume/L-Orchestre-Parfum/Cuir-Kora-47785.html,,,,,,,,,,,,,,,,,,,,,Cuir Kora L'Orchestre Parfum (unisex) ~ 2017,8.0,30.0,2017.0,1112.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Gallagher-Fragrances/O-Vert-67793.html,,,,,,,,,,,,,,,,,,,,,O'Vert Gallagher Fragrances (unisex) ~ 2021,1.0,17.0,2021.0,1115.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Acqua-dell-Elba/Blu-Men-21912.html,,,,,,,,,,,,,,,,,,,,,Blu Men Acqua dell Elba (male),2.0,22.0,0.0,1117.0,Blu Men Acqua dell Elba (male),1.0,4.0,0.0,883.0,,,,True
https://www.fragrantica.com/perfume/Robert-Piguet/Alameda-18394.html,,,,,,,,,,,,,,,,,,,,,Alameda Robert Piguet (unisex) ~ 2013,2.0,22.0,2013.0,1118.0,,,,,,,,,True
https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-Reserve-Privee-71272.html,,,,,,,,,,,,,,,,,,,,,,,,,,Gentleman Eau de Parfum Reserve Privée Givenchy (male) ~ 2022,378.0,219.0,2022.0,43.0,,,,True
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Le-Parfum-72158.html,,,,,,,,,,,,,,,,,,,,,,,,,,Le Beau Le Parfum Jean Paul Gaultier (male) ~ 2022,171.0,148.0,2022.0,125.0,,,,True
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-2021-71326.html,,,,,,,,,,,,,,,,,,,,,,,,,,Dior Homme Sport 2021 Dior (male) ~ 2022,117.0,95.0,2022.0,164.0,,,,True
https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Intense-2021-75094.html,,,,,,,,,,,,,,,,,,,,,,,,,,Valentino Uomo Intense 2021 Valentino (male) ~ 2021,84.0,33.0,2021.0,166.0,,,,True
https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-Parfum-72842.html,,,,,,,,,,,,,,,,,,,,,,,,,,Club de Nuit Intense Man Parfum Armaf (male) ~ 2022,110.0,87.0,2022.0,168.0,,,,True
https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Forever-pour-Homme-66556.html,,,,,,,,,,,,,,,,,,,,,,,,,,Light Blue Forever pour Homme Dolce&Gabbana (male) ~ 2021,99.0,89.0,2021.0,187.0,,,,True
https://www.fragrantica.com/perfume/Mancera/Intense-Cedrat-Boise-72796.html,,,,,,,,,,,,,,,,,,,,,,,,,,Intense Cedrat Boise Mancera (male) ~ 2021,92.0,77.0,2021.0,189.0,,,,True
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-Parfum-71783.html,,,,,,,,,,,,,,,,,,,,,,,,,,Narciso Rodriguez for Him Bleu Noir Parfum Narciso Rodriguez (male) ~ 2022,73.0,45.0,2022.0,193.0,,,,True
https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-66514.html,,,,,,,,,,,,,,,,,,,,,,,,,,Spicebomb Infrared Viktor&Rolf (male) ~ 2021,86.0,74.0,2021.0,199.0,,,,True
https://www.fragrantica.com/perfume/Azzaro/The-Most-Wanted-Parfum-73664.html,,,,,,,,,,,,,,,,,,,,,,,,,,The Most Wanted Parfum Azzaro (male) ~ 2022,66.0,35.0,2022.0,202.0,,,,True
https://www.fragrantica.com/perfume/Missoni/Missoni-Wave-61329.html,,,,,,,,,,,,,,,,,,,,,,,,,,Missoni Wave Missoni (male) ~ 2020,83.0,71.0,2020.0,204.0,,,,True
