name,link,upvotes,downvotes,year,order
L'Eau par Kenzo pour Homme Kenzo (male) ~ 1999,https://www.fragrantica.com/perfume/Kenzo/L-Eau-par-Kenzo-pour-Homme-79.html,20,13,1999,99
Ralph Ralph Lauren (female) ~ 2000,https://www.fragrantica.com/perfume/Ralph-Lauren/Ralph-826.html,22,17,2000,100
Eau de Gentiane Blanche Hermès (unisex) ~ 2009,https://www.fragrantica.com/perfume/Hermes/Eau-de-Gentiane-Blanche-6063.html,19,11,2009,101
Acqua di Parma Blu Mediterraneo Bergamotto di Calabria Acqua di Parma (unisex) ~ 2010,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Bergamotto-di-Calabria-7826.html,16,5,2010,102
Wood Sage & Sea Salt Jo Malone London (unisex) ~ 2014,https://www.fragrantica.com/perfume/Jo-Malone-London/Wood-Sage-Sea-Salt-25529.html,15,3,2014,103
Les Exclusifs de Chanel Eau de Cologne Chanel (female) ~ 2007,https://www.fragrantica.com/perfume/Chanel/Les-Exclusifs-de-Chanel-Eau-de-Cologne-7130.html,20,14,2007,104
Dune Pour Homme Dior (male) ~ 1997,https://www.fragrantica.com/perfume/Dior/Dune-Pour-Homme-235.html,19,12,1997,105
La Collection In Love Again Yves Saint Laurent (female) ~ 2011,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Collection-In-Love-Again-13733.html,18,10,2011,106
Eau de Pamplemousse Rose Hermès (unisex) ~ 2009,https://www.fragrantica.com/perfume/Hermes/Eau-de-Pamplemousse-Rose-6064.html,16,6,2009,107
Miss Dior Cherie L'Eau Dior (female) ~ 2009,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Cherie-L-Eau-5722.html,18,11,2009,108
Agua del Sol Escada (female) ~ 2016,https://www.fragrantica.com/perfume/Escada/Agua-del-Sol-32741.html,27,30,2016,109
Eau d'Eden Cacharel (female) ~ 1996,https://www.fragrantica.com/perfume/Cacharel/Eau-d-Eden-245.html,16,8,1996,110
